Taxa,Mother,Father
A4812,PC_M05_ID1,PC_M05_ID1
A4814,PC_J07_ID2,PC_J07_ID2
A4815,PC_L48_ID2,PC_I58_ID2
A4816,PC_J10_ID1,PC_J51_ID1
A4817,PC_I58_ID1,PC_L08_ID1
A4818,PC_L12_ID2,PC_L12_ID2
A4819,PC_K02_ID1,PC_I06_ID1
A4821,PC_I58_ID2,PC_N14_ID2
A4823,PC_J51_ID1,PC_N13_ID1
A4826,PC_I58_ID2,PC_I55_ID2
A4828,PC_I55_ID2,PC_L06_ID2
A4831,PC_N09_ID1,PC_L48_ID1
A4832,PC_J07_ID2,PC_J07_ID2
A4837,PC_I58_ID2,PC_L06_ID2
A4838,PC_K55_ID2,PC_K55_ID2
A4839,PC_L14_ID1,PC_L14_ID1
A4840,PC_L48_ID2,PC_L06_ID2
A4843,PC_L08_ID1,PC_J08_ID1
A4844,PC_N07_ID2,PC_N07_ID2
A4846,PC_M58_ID1,PC_M58_ID1
A4850,PC_N48_ID1,PC_J08_ID1
A4853,PC_O59_ID2,PC_O59_ID2
A4855,PC_N57_ID2,PC_N57_ID2
A4865,PC_L56_ID1,PC_M59_ID1
A4866,PC_J51_ID1,PC_J51_ID1
A4867,PC_I11_ID2,PC_N58_ID2
A4870,PC_I05_ID1,PC_L12_ID1
A4875,PC_N58_ID2,PC_N58_ID2
A4876,PC_N03_ID2,PC_I50_ID2
A4877,PC_N14_ID2,PC_N14_ID2
A4878,PC_N11_ID1,PC_M05_ID1
A4880,PC_J48_ID2,PC_N07_ID2
A4884,PC_I58_ID2,PC_N14_ID2
A4886,PC_K60_ID1,PC_J51_ID1
A4887,PC_N09_ID1,PC_N04_ID1
A4889,PC_L12_ID2,PC_N57_ID2
A4891,PC_O08_ID2,PC_O08_ID2
A4892,PC_N14_ID2,PC_N14_ID2
A4896,PC_L08_ID1,PC_L08_ID1
A4898,PC_O51_ID2,PC_O51_ID2
A4900,PC_L14_ID1,PC_J50_ID1
A4901,PC_J12_ID1,PC_N13_ID1
A4905,PC_L06_ID2,PC_I55_ID2
A4906,PC_J04_ID1,PC_J04_ID1
A4911,PC_L56_ID1,PC_L56_ID1
A4918,PC_L06_ID2,PC_I55_ID2
A4921,PC_L14_ID1,PC_M05_ID1
A4925,PC_I58_ID2,PC_I58_ID2
A4930,PC_I58_ID1,PC_L08_ID1
A4931,PC_J50_ID1,PC_M05_ID1
A4933,PC_O51_ID2,PC_O51_ID2
A4946,PC_M15_ID1,PC_I50_ID1
A4949,PC_K02_ID1,PC_K02_ID1
A4953,PC_N13_ID1,PC_N07_ID1
A4955,PC_J12_ID1,PC_L56_ID1
A4957,PC_N09_ID1,PC_N13_ID1
A4959,PC_N10_ID2,PC_O59_ID2
A4960,PC_N57_ID2,PC_L12_ID2
A4961,PC_I58_ID2,PC_I58_ID2
A4964,PC_O08_ID2,PC_O08_ID2
A4965,PC_L14_ID1,PC_L14_ID1
A4974,PC_M59_ID1,PC_L08_ID1
A4975,PC_N57_ID2,PC_N57_ID2
A4977,PC_L06_ID2,PC_L06_ID2
A4980,PC_J07_ID2,PC_N58_ID2
A4981,PC_N57_ID2,PC_N57_ID2
A4982,PC_J04_ID1,PC_N07_ID1
A4984,PC_L14_ID1,PC_J50_ID1
A4985,PC_N57_ID2,PC_N57_ID2
A4986,PC_N07_ID1,PC_N07_ID1
A4987,PC_N13_ID1,PC_N07_ID1
A4988,PC_L14_ID1,PC_L14_ID1
A4990,PC_N11_ID1,PC_L14_ID1
A4991,PC_I06_ID1,PC_I52_ID1
A4994,PC_I58_ID2,PC_I58_ID2
A4999,PC_I58_ID2,PC_I55_ID2
A5000,PC_J48_ID2,PC_I50_ID2
A5010,PC_O59_ID2,PC_K55_ID2
A5012,PC_I50_ID1,PC_I50_ID1
A5014,PC_I05_ID1,PC_O08_ID1
A5015,PC_N58_ID2,PC_N58_ID2
A5019,PC_J50_ID1,PC_M05_ID1
A5023,PC_I58_ID2,PC_I58_ID2
A5024,PC_N13_ID1,PC_N07_ID1
A5029,PC_N57_ID2,PC_N57_ID2
A5031,PC_J48_ID2,PC_J48_ID2
A5033,PC_I05_ID1,PC_I06_ID1
A5035,PC_N57_ID2,PC_N58_ID2
A5037,PC_J51_ID1,PC_M05_ID1
A5042,PC_O59_ID2,PC_O59_ID2
A5043,PC_L06_ID2,PC_I55_ID2
A5044,PC_J12_ID1,PC_L56_ID1
A5045,PC_J04_ID1,PC_N13_ID1
A5047,PC_I50_ID1,PC_I50_ID1
A5048,PC_J12_ID1,PC_M59_ID1
A5050,PC_N03_ID2,PC_L06_ID2
A5051,PC_N07_ID2,PC_N07_ID2
A5053,PC_J04_ID1,PC_N07_ID1
A5056,PC_K02_ID1,PC_J04_ID1
A5057,PC_L12_ID1,PC_L12_ID1
A5059,PC_J12_ID1,PC_L56_ID1
A5060,PC_N11_ID1,PC_K02_ID1
A5064,PC_K54_ID1,PC_N09_ID1
A5065,PC_J13_ID1,PC_J13_ID1
A5067,PC_L48_ID2,PC_N03_ID2
A5070,PC_I11_ID2,PC_I11_ID2
A5072,PC_N57_ID2,PC_N57_ID2
A5074,PC_K02_ID1,PC_K02_ID1
A5077,PC_K02_ID1,PC_J07_ID1
A5078,PC_L12_ID1,PC_L12_ID1
A5079,PC_I50_ID2,PC_I50_ID2
A5089,PC_J14_ID2,PC_J14_ID2
A5090,PC_N03_ID2,PC_L48_ID2
A5091,PC_N58_ID2,PC_K55_ID2
A5095,PC_O51_ID2,PC_O51_ID2
A5099,PC_N07_ID2,PC_L06_ID2
A5101,PC_K02_ID1,PC_L12_ID1
A5102,PC_L12_ID2,PC_L12_ID2
A5103,PC_J13_ID1,PC_N09_ID1
A5105,PC_O59_ID2,PC_O59_ID2
A5106,PC_O08_ID2,PC_J48_ID2
A5107,PC_O51_ID2,PC_O51_ID2
A5110,PC_I50_ID1,PC_I06_ID1
A5113,PC_L06_ID2,PC_I55_ID2
A5115,PC_L14_ID1,PC_M05_ID1
A5116,PC_I50_ID2,PC_I50_ID2
A5117,PC_J14_ID2,PC_O59_ID2
A5120,PC_O59_ID2,PC_O59_ID2
A5121,PC_I50_ID1,PC_I11_ID1
A5124,PC_N04_ID1,PC_I50_ID1
A5125,PC_M58_ID1,PC_N58_ID1
A5130,PC_I06_ID1,PC_M15_ID1
A5134,PC_I58_ID2,PC_I58_ID2
A5135,PC_O08_ID2,PC_O08_ID2
A5142,PC_J13_ID1,PC_J04_ID1
A5143,PC_L12_ID2,PC_N57_ID2
A5144,PC_N57_ID2,PC_N57_ID2
A5146,PC_L14_ID1,PC_M05_ID1
A5152,PC_L14_ID1,PC_L14_ID1
A5156,PC_N03_ID2,PC_I50_ID2
A5157,PC_N07_ID2,PC_N07_ID2
A5170,PC_O59_ID2,PC_K55_ID2
A5171,PC_L12_ID1,PC_L12_ID1
A5172,PC_I52_ID1,PC_I52_ID1
A5173,PC_J50_ID1,PC_J50_ID1
A5174,PC_M59_ID1,PC_L08_ID1
A5177,PC_J10_ID1,PC_L56_ID1
A5179,PC_N48_ID1,PC_N48_ID1
A5181,PC_N04_ID1,PC_J04_ID1
A5184,PC_N13_ID1,PC_N13_ID1
A5187,PC_L08_ID1,PC_L08_ID1
A5189,PC_K55_ID2,PC_K55_ID2
A5192,PC_L08_ID1,PC_N07_ID1
A5193,PC_O51_ID2,PC_N57_ID2
A5196,PC_M59_ID1,PC_M59_ID1
A5197,PC_I06_ID1,PC_I06_ID1
A5199,PC_L12_ID2,PC_L12_ID2
A5200,PC_N14_ID2,PC_N14_ID2
A5209,PC_I50_ID1,PC_I06_ID1
A5211,PC_K60_ID1,PC_N04_ID1
A5212,PC_I55_ID2,PC_I55_ID2
A5217,PC_N07_ID2,PC_N07_ID2
A5218,PC_O08_ID2,PC_O08_ID2
A5220,PC_L12_ID1,PC_L12_ID1
A5223,PC_N13_ID1,PC_N07_ID1
A5224,PC_I50_ID1,PC_I50_ID1
A5238,PC_L12_ID2,PC_L12_ID2
A5241,PC_N07_ID2,PC_N07_ID2
A5246,PC_I08_ID1,PC_J07_ID1
A5248,PC_K02_ID1,PC_K55_ID1
A5255,PC_N10_ID2,PC_O59_ID2
A5257,PC_I05_ID1,PC_L12_ID1
A5258,PC_K60_ID1,PC_K60_ID1
A5265,PC_I50_ID2,PC_I50_ID2
A5269,PC_J12_ID1,PC_M59_ID1
A5270,PC_I05_ID1,PC_I06_ID1
A5276,PC_N14_ID2,PC_N14_ID2
A5277,PC_I11_ID2,PC_K55_ID2
A5278,PC_N09_ID1,PC_L48_ID1
A5279,PC_M15_ID1,PC_I52_ID1
A5280,PC_N03_ID2,PC_I50_ID2
A5281,PC_L08_ID1,PC_J10_ID1
A5282,PC_L56_ID1,PC_L56_ID1
A5284,PC_N10_ID2,PC_J14_ID2
A5285,PC_I52_ID1,PC_I52_ID1
A5286,PC_L14_ID1,PC_M05_ID1
A5288,PC_I58_ID1,PC_L08_ID1
A5290,PC_J10_ID1,PC_M59_ID1
A5291,PC_J48_ID2,PC_J48_ID2
A5293,PC_O59_ID2,PC_O59_ID2
A5294,PC_N57_ID2,PC_N57_ID2
A5295,PC_I11_ID2,PC_I11_ID2
A5296,PC_K60_ID1,PC_I06_ID1
A5297,PC_I58_ID1,PC_L08_ID1
A5298,PC_N57_ID2,PC_N57_ID2
A5304,PC_N10_ID2,PC_N10_ID2
A5306,PC_J04_ID1,PC_I06_ID1
A5313,PC_J04_ID1,PC_N07_ID1
A5315,PC_K54_ID1,PC_K60_ID1
A5317,PC_L14_ID1,PC_L14_ID1
A5318,PC_N09_ID1,PC_M58_ID1
A5319,PC_M15_ID1,PC_M15_ID1
A5320,PC_K02_ID1,PC_N11_ID1
A5321,PC_L12_ID1,PC_L12_ID1
A5322,PC_N03_ID2,PC_I50_ID2
A5323,PC_L14_ID1,PC_M05_ID1
A5324,PC_N13_ID1,PC_L56_ID1
A5325,PC_L12_ID2,PC_L12_ID2
A5326,PC_O51_ID2,PC_O51_ID2
A5327,PC_K55_ID2,PC_K55_ID2
A5329,PC_J51_ID1,PC_J51_ID1
A5331,PC_M59_ID1,PC_J12_ID1
A5333,PC_J14_ID2,PC_O59_ID2
A5334,PC_I05_ID1,PC_I06_ID1
A5335,PC_I11_ID2,PC_N58_ID2
A5336,PC_K55_ID2,PC_K55_ID2
A5337,PC_J50_ID1,PC_I06_ID1
A5338,PC_J14_ID2,PC_J14_ID2
A5340,PC_N13_ID1,PC_N07_ID1
A5341,PC_N09_ID1,PC_N07_ID1
A5342,PC_J07_ID2,PC_N58_ID2
A5344,PC_K60_ID1,PC_N13_ID1
A5346,PC_I58_ID1,PC_L56_ID1
A5349,PC_N14_ID2,PC_N14_ID2
A5350,PC_I55_ID2,PC_I55_ID2
A5358,PC_J10_ID1,PC_J08_ID1
A5359,PC_N57_ID2,PC_N58_ID2
A5364,PC_J13_ID1,PC_M05_ID1
A5365,PC_K55_ID2,PC_O59_ID2
A5366,PC_M05_ID1,PC_M05_ID1
A5368,PC_O59_ID2,PC_O59_ID2
A5373,PC_J04_ID1,PC_N13_ID1
A5376,PC_I11_ID2,PC_K55_ID2
A5377,PC_J48_ID2,PC_J48_ID2
A5381,PC_I50_ID2,PC_I50_ID2
A5382,PC_I58_ID1,PC_N48_ID1
A5383,PC_I06_ID1,PC_O10_ID1
A5384,PC_J12_ID1,PC_L56_ID1
A5386,PC_N14_ID2,PC_N14_ID2
A5388,PC_I52_ID1,PC_I06_ID1
A5391,PC_I55_ID2,PC_I55_ID2
A5392,PC_I55_ID2,PC_I55_ID2
A5394,PC_L48_ID2,PC_L48_ID2
A5395,PC_M58_ID1,PC_N58_ID1
A5396,PC_N48_ID1,PC_N48_ID1
A5397,PC_O51_ID2,PC_O51_ID2
A5398,PC_J14_ID2,PC_O59_ID2
A5400,PC_J10_ID1,PC_I06_ID1
A5401,PC_O59_ID2,PC_J14_ID2
A5402,PC_I50_ID1,PC_I06_ID1
A5403,PC_M05_ID1,PC_M05_ID1
A5405,PC_I08_ID1,PC_I08_ID1
A5406,PC_K60_ID1,PC_J04_ID1
A5409,PC_I08_ID1,PC_I08_ID1
A5412,PC_M15_ID1,PC_M15_ID1
A5413,PC_I52_ID1,PC_I06_ID1
A5416,PC_L48_ID2,PC_L48_ID2
A5417,PC_J51_ID1,PC_J51_ID1
A5420,PC_N07_ID2,PC_J48_ID2
A5424,PC_L14_ID1,PC_L14_ID1
A5425,PC_N04_ID1,PC_N04_ID1
A5429,PC_O59_ID2,PC_O59_ID2
A5434,PC_M15_ID1,PC_M05_ID1
A5436,PC_L56_ID1,PC_L56_ID1
A5438,PC_M59_ID1,PC_L08_ID1
A5442,PC_J04_ID1,PC_N13_ID1
A5445,PC_N09_ID1,PC_J04_ID1
A5446,PC_M58_ID1,PC_M05_ID1
A5447,PC_I58_ID2,PC_N14_ID2
A5448,PC_N48_ID1,PC_I06_ID1
A5449,PC_K02_ID1,PC_L12_ID1
A5450,PC_N10_ID2,PC_N10_ID2
A5451,PC_N57_ID2,PC_J07_ID2
A5452,PC_M15_ID1,PC_M15_ID1
A5453,PC_K02_ID1,PC_N04_ID1
A5454,PC_J13_ID1,PC_J13_ID1
A5458,PC_J07_ID2,PC_N57_ID2
A5459,PC_J04_ID1,PC_J04_ID1
A5463,PC_N57_ID2,PC_L12_ID2
A5464,PC_I11_ID2,PC_K55_ID2
A5465,PC_L14_ID1,PC_L14_ID1
A5466,PC_I58_ID1,PC_L56_ID1
A5470,PC_J13_ID1,PC_J04_ID1
A5471,PC_I58_ID1,PC_I58_ID1
A5474,PC_K60_ID1,PC_N07_ID1
A5476,PC_L06_ID2,PC_I55_ID2
A5478,PC_I11_ID2,PC_I11_ID2
A5479,PC_M59_ID1,PC_J12_ID1
A5480,PC_J04_ID1,PC_N04_ID1
A5481,PC_K54_ID1,PC_M05_ID1
A5482,PC_N48_ID1,PC_N48_ID1
A5483,PC_K60_ID1,PC_J04_ID1
A5485,PC_O08_ID2,PC_O08_ID2
A5487,PC_L08_ID1,PC_L08_ID1
A5491,PC_I05_ID1,PC_L12_ID1
A5492,PC_O51_ID2,PC_O51_ID2
A5494,PC_I11_ID2,PC_N58_ID2
A5498,PC_N14_ID2,PC_N10_ID2
A5501,PC_N48_ID1,PC_J13_ID1
A5502,PC_O51_ID2,PC_O51_ID2
A5509,PC_I50_ID2,PC_I50_ID2
A5510,PC_J10_ID1,PC_M59_ID1
A5513,PC_J51_ID1,PC_N13_ID1
A5518,PC_L08_ID1,PC_L08_ID1
A5524,PC_N11_ID1,PC_I52_ID1
A5528,PC_J51_ID1,PC_N07_ID1
A5537,PC_J14_ID2,PC_O59_ID2
A5538,PC_M05_ID1,PC_M05_ID1
A5540,PC_I52_ID1,PC_I52_ID1
A5541,PC_I11_ID2,PC_K55_ID2
A5546,PC_J07_ID2,PC_N58_ID2
A5550,PC_O08_ID2,PC_O08_ID2
A5555,PC_J50_ID1,PC_I06_ID1
A5559,PC_I52_ID1,PC_I08_ID1
A5562,PC_M59_ID1,PC_M59_ID1
A5563,PC_N58_ID2,PC_N58_ID2
A5566,PC_J04_ID1,PC_J04_ID1
A5568,PC_N04_ID1,PC_N04_ID1
A5576,PC_J12_ID1,PC_J14_ID1
A5578,PC_K02_ID1,PC_N04_ID1
A5584,PC_N07_ID2,PC_J48_ID2
A5585,PC_N11_ID1,PC_J50_ID1
A5588,PC_L12_ID2,PC_L12_ID2
A5591,PC_O08_ID2,PC_I11_ID2
A5592,PC_K02_ID1,PC_K02_ID1
A5593,PC_L56_ID1,PC_L56_ID1
A5594,PC_K55_ID2,PC_K55_ID2
A5604,PC_O08_ID2,PC_N57_ID2
A5605,PC_I11_ID2,PC_K55_ID2
A5611,PC_L08_ID1,PC_I58_ID1
A5619,PC_N07_ID1,PC_N07_ID1
A5621,PC_K54_ID1,PC_N56_ID1
A5633,PC_M15_ID1,PC_I52_ID1
A5635,PC_N03_ID2,PC_I50_ID2
A5638,PC_N07_ID1,PC_N13_ID1
A5646,PC_J13_ID1,PC_K60_ID1
A5659,PC_I58_ID1,PC_I58_ID1
A5660,PC_I55_ID2,PC_L06_ID2
A5667,PC_I05_ID1,PC_I05_ID1
A5675,PC_N14_ID2,PC_L06_ID2
A5682,PC_L48_ID2,PC_L48_ID2
A5688,PC_I50_ID1,PC_I50_ID1
A5692,PC_J14_ID2,PC_J14_ID2
A5698,PC_J48_ID2,PC_J48_ID2
A5700,PC_N03_ID2,PC_I50_ID2
A5714,PC_M59_ID1,PC_M59_ID1
A5716,PC_N03_ID2,PC_L06_ID2
A5717,PC_K55_ID2,PC_K55_ID2
A5719,PC_M58_ID1,PC_N13_ID1
A5720,PC_N10_ID2,PC_N10_ID2
A5721,PC_I52_ID1,PC_I08_ID1
A5722,PC_K55_ID2,PC_K55_ID2
A5723,PC_L14_ID1,PC_M05_ID1
A5726,PC_I06_ID1,PC_I06_ID1
A5730,PC_J10_ID1,PC_N57_ID1
A5732,PC_L12_ID1,PC_L12_ID1
A5733,PC_O59_ID2,PC_O59_ID2
A5734,PC_N04_ID1,PC_I06_ID1
A5735,PC_M58_ID1,PC_M58_ID1
A5737,PC_I50_ID2,PC_I50_ID2
A5739,PC_I50_ID2,PC_N07_ID2
A5740,PC_K55_ID2,PC_N57_ID2
A5741,PC_N03_ID2,PC_I50_ID2
A5743,PC_N13_ID1,PC_N07_ID1
A5744,PC_N57_ID2,PC_O08_ID2
A5745,PC_N07_ID2,PC_J48_ID2
A5746,PC_N07_ID2,PC_L48_ID2
A5748,PC_N07_ID2,PC_J48_ID2
A5751,PC_I58_ID2,PC_N14_ID2
A5753,PC_L12_ID1,PC_L12_ID1
A5754,PC_I52_ID1,PC_I06_ID1
A5760,PC_N10_ID2,PC_J14_ID2
A5761,PC_J07_ID2,PC_N58_ID2
A5763,PC_J14_ID2,PC_O59_ID2
A5764,PC_I06_ID1,PC_I08_ID1
A5766,PC_I08_ID1,PC_I08_ID1
A5771,PC_N14_ID2,PC_N14_ID2
A5772,PC_L48_ID2,PC_J48_ID2
A5778,PC_J51_ID1,PC_N07_ID1
A5783,PC_L08_ID1,PC_M59_ID1
A5785,PC_N14_ID2,PC_I58_ID2
A5787,PC_I50_ID1,PC_I06_ID1
A5790,PC_J04_ID1,PC_N07_ID1
A5792,PC_N03_ID2,PC_I50_ID2
A5793,PC_I11_ID2,PC_K55_ID2
A5795,PC_N10_ID2,PC_N10_ID2
A5797,PC_J50_ID1,PC_M05_ID1
A5799,PC_L56_ID1,PC_L56_ID1
A5800,PC_I58_ID2,PC_L06_ID2
A5801,PC_M15_ID1,PC_M15_ID1
A5802,PC_J13_ID1,PC_N13_ID1
A5803,PC_J50_ID1,PC_I06_ID1
A5804,PC_N04_ID1,PC_J04_ID1
A5809,PC_N13_ID1,PC_N07_ID1
A5810,PC_O08_ID2,PC_N57_ID2
A5812,PC_J50_ID1,PC_L12_ID1
A5813,PC_O59_ID2,PC_I55_ID2
A5816,PC_J13_ID1,PC_N13_ID1
A5819,PC_I11_ID2,PC_K55_ID2
A5826,PC_I58_ID2,PC_I58_ID2
A5828,PC_J04_ID1,PC_J04_ID1
A5829,PC_O59_ID2,PC_J14_ID2
A5830,PC_I58_ID2,PC_N10_ID2
A5831,PC_J04_ID1,PC_J04_ID1
A5832,PC_O51_ID2,PC_O51_ID2
A5833,PC_I55_ID2,PC_I55_ID2
A5835,PC_K54_ID1,PC_K54_ID1
A5837,PC_L48_ID2,PC_N10_ID2
A5838,PC_K54_ID1,PC_L12_ID1
A5839,PC_O59_ID2,PC_N10_ID2
A5841,PC_N48_ID1,PC_N48_ID1
A5842,PC_J04_ID1,PC_N07_ID1
A5843,PC_O51_ID2,PC_O51_ID2
A5844,PC_N13_ID1,PC_I06_ID1
A5845,PC_J10_ID1,PC_J10_ID1
A5846,PC_J48_ID2,PC_I50_ID2
A5847,PC_N14_ID2,PC_N14_ID2
A5849,PC_M59_ID1,PC_L08_ID1
A5852,PC_N07_ID1,PC_I06_ID1
A5855,PC_J10_ID1,PC_L48_ID1
A5862,PC_I50_ID2,PC_J48_ID2
A5865,PC_K60_ID1,PC_L12_ID1
A5867,PC_M15_ID1,PC_I06_ID1
A5868,PC_J12_ID1,PC_L56_ID1
A5876,PC_J10_ID1,PC_J08_ID1
A5881,PC_I50_ID2,PC_I50_ID2
A5896,PC_L12_ID1,PC_O59_ID1
A5900,PC_L14_ID1,PC_L14_ID1
A5924,PC_J04_ID1,PC_N04_ID1
A5927,PC_J04_ID1,PC_N13_ID1
A5936,PC_J50_ID1,PC_O51_ID1
A5937,PC_J50_ID1,PC_J07_ID1
A5938,PC_J12_ID1,PC_L56_ID1
A5945,PC_I06_ID1,PC_I06_ID1
A5946,PC_I58_ID1,PC_L08_ID1
A5948,PC_J07_ID2,PC_N58_ID2
A5949,PC_K02_ID1,PC_N04_ID1
A5950,PC_N11_ID1,PC_K02_ID1
A5951,PC_L14_ID1,PC_L14_ID1
A5953,PC_J50_ID1,PC_M05_ID1
A5954,PC_K54_ID1,PC_J04_ID1
A5960,PC_N09_ID1,PC_N07_ID1
A5969,PC_I52_ID1,PC_I52_ID1
A5974,PC_J12_ID1,PC_N07_ID1
A5975,PC_O59_ID2,PC_O59_ID2
A5977,PC_J04_ID1,PC_N13_ID1
A5981,PC_I52_ID1,PC_I52_ID1
A5982,PC_N48_ID1,PC_I06_ID1
A5988,PC_N57_ID2,PC_J07_ID2
B3002,PC_I55_ID2,PC_I55_ID2
B3008,PC_N07_ID2,PC_N07_ID2
B3010,PC_J50_ID1,PC_M05_ID1
B3012,PC_L48_ID2,PC_O08_ID2
B3013,PC_O08_ID2,PC_O08_ID2
B3018,PC_J51_ID1,PC_J51_ID1
B3019,PC_O59_ID1,PC_M05_ID1
B3021,PC_L48_ID2,PC_L48_ID2
B3022,PC_N58_ID2,PC_O08_ID2
B3024,PC_N48_ID1,PC_I58_ID1
B3025,PC_K02_ID1,PC_K02_ID1
B3026,PC_N58_ID2,PC_N58_ID2
B3027,PC_J14_ID2,PC_J14_ID2
B3030,PC_J12_ID1,PC_L08_ID1
B3031,PC_L12_ID1,PC_L12_ID1
B3032,PC_N03_ID2,PC_L06_ID2
B3033,PC_I50_ID1,PC_I06_ID1
B3034,PC_I55_ID2,PC_I55_ID2
B3035,PC_N09_ID1,PC_N58_ID1
B3036,PC_K55_ID2,PC_O59_ID2
B3037,PC_M58_ID1,PC_N04_ID1
B3039,PC_J04_ID1,PC_N04_ID1
B3040,PC_M58_ID1,PC_N58_ID1
B3045,PC_M59_ID1,PC_J13_ID1
B3046,PC_I50_ID2,PC_I50_ID2
B3051,PC_I11_ID2,PC_K55_ID2
B3052,PC_M15_ID1,PC_I08_ID1
B3053,PC_K54_ID1,PC_M58_ID1
B3054,PC_N10_ID2,PC_N10_ID2
B3055,PC_J50_ID1,PC_N11_ID1
B3058,PC_J50_ID1,PC_J50_ID1
B3059,PC_L12_ID2,PC_L12_ID2
B3060,PC_O51_ID2,PC_O51_ID2
B3061,PC_K02_ID1,PC_J04_ID1
B3065,PC_I52_ID1,PC_I52_ID1
B3066,PC_N10_ID2,PC_N10_ID2
B3067,PC_O08_ID2,PC_O08_ID2
B3071,PC_K02_ID1,PC_N04_ID1
B3075,PC_L14_ID1,PC_L14_ID1
B3076,PC_J14_ID2,PC_O59_ID2
B3077,PC_O08_ID2,PC_N58_ID2
B3081,PC_J13_ID1,PC_N04_ID1
B3082,PC_J12_ID1,PC_L08_ID1
B3083,PC_N48_ID1,PC_I58_ID1
B3085,PC_I11_ID2,PC_I11_ID2
B3086,PC_K55_ID2,PC_J07_ID2
B3087,PC_L56_ID1,PC_L56_ID1
B3088,PC_L56_ID1,PC_L56_ID1
B3090,PC_M59_ID1,PC_M59_ID1
B3091,PC_N14_ID2,PC_N14_ID2
B3092,PC_J14_ID2,PC_O59_ID2
B3093,PC_L06_ID2,PC_L06_ID2
B3094,PC_N13_ID1,PC_N07_ID1
B3095,PC_J14_ID2,PC_J14_ID2
B3098,PC_I50_ID2,PC_N07_ID2
B3100,PC_J13_ID1,PC_N07_ID1
B3104,PC_I55_ID2,PC_I58_ID2
B3105,PC_K55_ID2,PC_O08_ID2
B3106,PC_J10_ID1,PC_M59_ID1
B3107,PC_I58_ID2,PC_N14_ID2
B3113,PC_I11_ID2,PC_K55_ID2
B3114,PC_N03_ID2,PC_L48_ID2
B3115,PC_I52_ID1,PC_O10_ID1
B3116,PC_N04_ID1,PC_N04_ID1
B3117,PC_O59_ID2,PC_O59_ID2
B3119,PC_O59_ID1,PC_J50_ID1
B3120,PC_L12_ID2,PC_L12_ID2
B3126,PC_N57_ID2,PC_N57_ID2
B3127,PC_M05_ID1,PC_M05_ID1
B3135,PC_L08_ID1,PC_O10_ID1
B3137,PC_L12_ID1,PC_L12_ID1
B3138,PC_L48_ID2,PC_L48_ID2
B3139,PC_J50_ID1,PC_J50_ID1
B3140,PC_L14_ID1,PC_M05_ID1
B3141,PC_J48_ID2,PC_J48_ID2
B3142,PC_N07_ID1,PC_L56_ID1
B3143,PC_M15_ID1,PC_M15_ID1
B3145,PC_L12_ID2,PC_L12_ID2
B3146,PC_M59_ID1,PC_M59_ID1
B3150,PC_N14_ID2,PC_N14_ID2
B3152,PC_I08_ID1,PC_M05_ID1
B3153,PC_L12_ID2,PC_L12_ID2
B3154,PC_J04_ID1,PC_N04_ID1
B3157,PC_I06_ID1,PC_M15_ID1
B3159,PC_I08_ID1,PC_I08_ID1
B3160,PC_L08_ID1,PC_L08_ID1
B3161,PC_I05_ID1,PC_I05_ID1
B3162,PC_J13_ID1,PC_L08_ID1
B3165,PC_I08_ID1,PC_M15_ID1
B3166,PC_N58_ID2,PC_K55_ID2
B3167,PC_M05_ID1,PC_M05_ID1
B3168,PC_I58_ID1,PC_I52_ID1
B3172,PC_J04_ID1,PC_N07_ID1
B3173,PC_N11_ID1,PC_J50_ID1
B3174,PC_N13_ID1,PC_N07_ID1
B3175,PC_L48_ID2,PC_I50_ID2
B3176,PC_M15_ID1,PC_M15_ID1
B3180,PC_I05_ID1,PC_L12_ID1
B3183,PC_K55_ID2,PC_O59_ID2
B3185,PC_J14_ID2,PC_J14_ID2
B3190,PC_N03_ID2,PC_I50_ID2
B3191,PC_N57_ID2,PC_J07_ID2
B3192,PC_J04_ID1,PC_N04_ID1
B3193,PC_J04_ID1,PC_N07_ID1
B3194,PC_M58_ID1,PC_N58_ID1
B3195,PC_K54_ID1,PC_J51_ID1
B3196,PC_I05_ID1,PC_I05_ID1
B3198,PC_I58_ID1,PC_L08_ID1
B3199,PC_K54_ID1,PC_N07_ID1
B3200,PC_J07_ID2,PC_J07_ID2
B3201,PC_O59_ID2,PC_O59_ID2
B3202,PC_J13_ID1,PC_L12_ID1
B3203,PC_L14_ID1,PC_L14_ID1
B3204,PC_N10_ID2,PC_O59_ID2
B3205,PC_J14_ID2,PC_J14_ID2
B3207,PC_K55_ID2,PC_O08_ID2
B3208,PC_N03_ID2,PC_I50_ID2
B3210,PC_J50_ID1,PC_I06_ID1
B3211,PC_I11_ID2,PC_N58_ID2
B3212,PC_I58_ID2,PC_I58_ID2
B3215,PC_J04_ID1,PC_J04_ID1
B3217,PC_J14_ID2,PC_O59_ID2
B3218,PC_M58_ID1,PC_N09_ID1
B3222,PC_I58_ID2,PC_I58_ID2
B3223,PC_N13_ID1,PC_N09_ID1
B3226,PC_I58_ID2,PC_I58_ID2
B3227,PC_I05_ID1,PC_I52_ID1
B3228,PC_L14_ID1,PC_L14_ID1
B3230,PC_K55_ID2,PC_O59_ID2
B3236,PC_J12_ID1,PC_L56_ID1
B3238,PC_L48_ID2,PC_L48_ID2
B3239,PC_K54_ID1,PC_M05_ID1
B3246,PC_N57_ID2,PC_N57_ID2
