Taxa,Mother,Father
A0954:250416362,PC_M58_ID1,PC_J13_ID1
A0955:250416363,PC_J04_ID1,PC_J04_ID1
A0956:250416364,PC_L12_ID2,PC_L12_ID2
A0958:250416365,PC_M59_ID1,PC_L08_ID1
A0959:250416366,PC_M15_ID1,PC_K02_ID1
A0960:250416367,PC_I06_ID1,PC_I06_ID1
A0961:250416368,PC_N09_ID1,PC_J04_ID1
A0964:250416369,PC_I58_ID1,PC_L08_ID1
A0965:250416370,PC_I50_ID2,PC_I50_ID2
A0966:250416371,PC_J07_ID2,PC_J07_ID2
A0967:250416372,PC_I55_ID2,PC_I55_ID2
A0968:250416373,PC_I58_ID2,PC_N14_ID2
A0970:250416374,PC_J50_ID1,PC_J50_ID1
A0971:250416375,PC_I58_ID2,PC_I55_ID2
A0974:250416376,PC_L14_ID1,PC_L14_ID1
A0975:250416377,PC_I50_ID2,PC_I50_ID2
A0976:250416378,PC_K02_ID1,PC_M05_ID1
A0978:250416379,PC_I55_ID2,PC_L06_ID2
A0979:250416380,PC_M58_ID1,PC_N58_ID1
A0980:250416381,PC_L56_ID1,PC_L56_ID1
A0981:250416382,PC_K55_ID2,PC_O59_ID2
A0982:250416383,PC_L14_ID1,PC_L14_ID1
A0986:250416384,PC_I52_ID1,PC_I06_ID1
A0988:250416386,PC_N48_ID1,PC_N48_ID1
A0990:250416387,PC_I08_ID1,PC_J04_ID1
A0992:250416388,PC_I58_ID2,PC_N14_ID2
A0993:250416389,PC_J10_ID1,PC_N07_ID1
A0994:250416390,PC_I11_ID2,PC_K55_ID2
A0995:250416391,PC_N57_ID2,PC_N57_ID2
A0997:250416392,PC_J12_ID1,PC_J14_ID1
A0999:250416394,PC_J50_ID1,PC_M58_ID1
A1000:250416395,PC_J04_ID1,PC_J04_ID1
A1001:250416396,PC_I58_ID1,PC_L48_ID1
A1002:250416397,PC_N09_ID1,PC_J04_ID1
A1003:250441885,PC_N57_ID2,PC_N57_ID2
A1007:250416398,PC_I58_ID2,PC_N14_ID2
A1008:250416399,PC_J50_ID1,PC_J50_ID1
A1011:250416400,PC_I55_ID2,PC_J14_ID2
A1012:250416401,PC_I06_ID1,PC_M15_ID1
A1013:250416402,PC_J48_ID2,PC_J48_ID2
A1014:250416403,PC_I05_ID1,PC_I52_ID1
A1015:250416404,PC_N10_ID2,PC_N58_ID2
A1018:250416405,PC_K54_ID1,PC_N56_ID1
A1021:250416406,PC_L56_ID1,PC_L56_ID1
A1023:250416407,PC_N03_ID2,PC_I50_ID2
A1024:250416408,PC_J04_ID1,PC_J04_ID1
A1025:250416409,PC_L14_ID1,PC_L14_ID1
A1026:250416410,PC_K02_ID1,PC_N04_ID1
A1027:250416411,PC_N04_ID1,PC_I06_ID1
A1028:250416412,PC_M15_ID1,PC_N04_ID1
A1029:250416413,PC_N07_ID2,PC_J48_ID2
A1030:250416414,PC_N07_ID2,PC_I50_ID2
A1031:250416415,PC_N13_ID1,PC_N13_ID1
A1032:250416416,PC_I11_ID2,PC_K55_ID2
A1034:250416417,PC_J12_ID1,PC_L56_ID1
A1035:250416418,PC_J13_ID1,PC_I06_ID1
A1037:250416419,PC_J14_ID2,PC_J14_ID2
A1040:250416420,PC_N14_ID2,PC_N14_ID2
A1041:250416421,PC_J14_ID2,PC_O59_ID2
A1043:250416422,PC_I58_ID1,PC_L08_ID1
A1044:250416423,PC_N07_ID1,PC_J04_ID1
A1045:250416424,PC_O08_ID2,PC_O08_ID2
A1047:250416425,PC_M15_ID1,PC_M15_ID1
A1048:250416426,PC_I50_ID1,PC_I06_ID1
A1049:250416427,PC_J51_ID1,PC_N07_ID1
A1050:250416428,PC_I50_ID1,PC_I06_ID1
A1051:250416429,PC_J50_ID1,PC_L12_ID1
A1052:250416430,PC_I52_ID1,PC_O10_ID1
A1053:250416431,PC_L48_ID2,PC_L48_ID2
A1055:250416432,PC_M58_ID1,PC_N58_ID1
A1058:250416433,PC_J07_ID2,PC_N57_ID2
A1059:250416434,PC_N13_ID1,PC_N07_ID1
A1060:250416435,PC_N09_ID1,PC_J04_ID1
A1061:250416436,PC_I58_ID2,PC_I58_ID2
A1062:250416437,PC_I06_ID1,PC_I06_ID1
A1063:250416438,PC_L14_ID1,PC_L14_ID1
A1064:250416470,PC_N11_ID1,PC_N11_ID1
A1065:250416471,PC_K54_ID1,PC_K54_ID1
A1066:250416472,PC_K54_ID1,PC_K54_ID1
A1067:250416473,PC_N07_ID2,PC_J48_ID2
A1068:250416474,PC_M59_ID1,PC_L56_ID1
A1069:250416475,PC_N03_ID2,PC_I50_ID2
A1070:250416476,PC_M05_ID1,PC_M05_ID1
A1071:250416477,PC_K60_ID1,PC_N09_ID1
A1072:250416478,PC_N13_ID1,PC_N13_ID1
A1075:250416479,PC_L14_ID1,PC_L14_ID1
A1076:250416480,PC_M15_ID1,PC_M15_ID1
A1077:250416481,PC_I58_ID1,PC_L08_ID1
A1078:250416482,PC_L14_ID1,PC_J50_ID1
A1083:250416483,PC_L08_ID1,PC_L56_ID1
A1088:250416484,PC_O51_ID2,PC_O51_ID2
A1089:250416485,PC_N10_ID2,PC_J14_ID2
A1090:250416486,PC_K60_ID1,PC_J04_ID1
A1091:250416487,PC_N03_ID2,PC_L06_ID2
A1092:250416488,PC_N07_ID1,PC_N07_ID1
A1093:250416489,PC_M58_ID1,PC_M58_ID1
A1095:250416490,PC_I55_ID2,PC_I55_ID2
A1096:250416491,PC_M15_ID1,PC_I08_ID1
A1097:250416492,PC_N48_ID1,PC_J08_ID1
A1098:250416493,PC_N04_ID1,PC_N07_ID1
A1099:250416494,PC_K60_ID1,PC_K60_ID1
A1101:250416495,PC_N57_ID2,PC_N57_ID2
A1102:250416496,PC_I50_ID2,PC_O08_ID2
A1103:250416497,PC_O08_ID2,PC_N57_ID2
A1104:250416498,PC_J51_ID1,PC_K54_ID1
A1105:250416499,PC_I58_ID1,PC_L56_ID1
A1106:250416500,PC_I52_ID1,PC_I52_ID1
A1107:250416501,PC_N03_ID2,PC_I50_ID2
A1108:250416502,PC_N11_ID1,PC_I06_ID1
A1110:250416503,PC_J51_ID1,PC_J04_ID1
A1112:250416504,PC_J50_ID1,PC_N56_ID1
A1113:250416505,PC_N09_ID1,PC_J04_ID1
A1114:250416506,PC_N11_ID1,PC_J50_ID1
A1115:250416507,PC_M58_ID1,PC_M05_ID1
A1116:250416508,PC_J12_ID1,PC_M59_ID1
A1117:250416509,PC_L48_ID2,PC_L48_ID2
A1118:250416510,PC_N07_ID1,PC_N07_ID1
A1119:250416511,PC_O08_ID2,PC_O08_ID2
A1120:250416512,PC_L48_ID2,PC_N03_ID2
A1126:250416513,PC_I52_ID1,PC_M15_ID1
A1129:250416514,PC_J50_ID1,PC_M58_ID1
A1132:250416515,PC_O08_ID2,PC_J48_ID2
A1135:250416516,PC_J04_ID1,PC_N11_ID1
A1136:250416517,PC_I58_ID1,PC_L08_ID1
A1145:250416518,PC_N11_ID1,PC_K02_ID1
A1146:250416519,PC_M15_ID1,PC_M15_ID1
A1149:250416521,PC_N07_ID2,PC_N07_ID2
A1151:250416522,PC_J07_ID2,PC_J07_ID2
A1152:250416523,PC_N04_ID1,PC_N04_ID1
A1153:250416524,PC_I50_ID2,PC_I50_ID2
A1156:250416525,PC_K54_ID1,PC_M05_ID1
A1157:250416526,PC_N57_ID2,PC_N57_ID2
A1160:250416527,PC_N04_ID1,PC_I06_ID1
A1163:250416529,PC_I58_ID2,PC_I58_ID2
A1164:250416530,PC_I50_ID1,PC_I50_ID1
A1166:250416531,PC_N11_ID1,PC_J50_ID1
A1167:250416532,PC_L08_ID1,PC_J14_ID1
A1172:250416533,PC_N48_ID1,PC_K02_ID1
A1174:250416534,PC_O59_ID2,PC_O59_ID2
A1176:250416535,PC_M05_ID1,PC_M05_ID1
A1177:250416537,PC_I06_ID1,PC_I50_ID1
A1183:250416536,PC_O08_ID2,PC_O08_ID2
A1184:250416538,PC_J13_ID1,PC_J13_ID1
A1189:250416539,PC_M58_ID1,PC_N58_ID1
A1190:250416540,PC_J13_ID1,PC_J13_ID1
A1191:250416541,PC_L08_ID1,PC_L08_ID1
A1193:250441886,PC_L48_ID2,PC_N07_ID2
A1194:250416542,PC_N11_ID1,PC_N09_ID1
A1201:250416543,PC_N13_ID1,PC_N07_ID1
A1202:250416544,PC_I11_ID2,PC_K55_ID2
A1203:250416545,PC_J12_ID1,PC_J12_ID1
A1204:250416546,PC_N13_ID1,PC_L48_ID1
A1206:250416547,PC_J13_ID1,PC_J04_ID1
A1210:250416548,PC_J48_ID2,PC_J48_ID2
A1216:250416549,PC_N58_ID2,PC_I11_ID2
A1219:250416550,PC_O08_ID2,PC_N58_ID2
A1220:250416551,PC_L06_ID2,PC_I50_ID2
A1221:250416552,PC_N58_ID2,PC_N58_ID2
A1224:250416553,PC_L14_ID1,PC_L14_ID1
A1226:250416554,PC_K55_ID2,PC_K55_ID2
A1227:250416555,PC_J12_ID1,PC_L56_ID1
A1229:250416556,PC_I58_ID1,PC_L08_ID1
A1230:250416557,PC_K54_ID1,PC_K54_ID1
A1231:250416558,PC_M58_ID1,PC_I53_ID1
A1233:250416559,PC_L06_ID2,PC_I55_ID2
A1238:250416560,PC_M15_ID1,PC_I06_ID1
A1239:250416561,PC_J04_ID1,PC_J04_ID1
A1240:250416562,PC_N11_ID1,PC_M05_ID1
A1245:250416563,PC_L14_ID1,PC_L14_ID1
A1246:250416564,PC_N03_ID2,PC_J14_ID2
A1248:250416565,PC_M05_ID1,PC_M05_ID1
A1249:250416597,PC_N07_ID1,PC_N07_ID1
A1251:250416598,PC_N09_ID1,PC_N13_ID1
A1253:250416599,PC_J13_ID1,PC_M05_ID1
A1256:250416600,PC_N11_ID1,PC_K02_ID1
A1257:250416601,PC_N09_ID1,PC_M58_ID1
A1258:250416602,PC_I55_ID2,PC_L06_ID2
A1259:250416603,PC_I50_ID2,PC_N03_ID2
A1260:250416604,PC_I58_ID1,PC_I58_ID1
A1263:250416605,PC_L48_ID2,PC_L48_ID2
A1265:250416606,PC_L14_ID1,PC_L14_ID1
A1267:250416607,PC_M59_ID1,PC_M59_ID1
A1270:250416608,PC_N10_ID2,PC_N10_ID2
A1273:250416609,PC_K02_ID1,PC_J07_ID1
A1274:250416610,PC_J50_ID1,PC_I06_ID1
A1275:250416611,PC_N11_ID1,PC_K02_ID1
A1276:250416612,PC_J04_ID1,PC_L56_ID1
A1277:250416613,PC_N07_ID1,PC_N13_ID1
A1278:250416614,PC_L48_ID2,PC_L06_ID2
A1279:250416615,PC_I06_ID1,PC_I06_ID1
A1280:250416616,PC_K02_ID1,PC_J13_ID1
A1281:250416617,PC_N57_ID2,PC_J07_ID2
A1286:250416618,PC_N14_ID2,PC_L12_ID2
A1288:250416619,PC_N13_ID1,PC_N07_ID1
A1289:250416620,PC_M15_ID1,PC_I52_ID1
A1291:250416621,PC_L48_ID2,PC_L48_ID2
A1293:250416622,PC_L12_ID2,PC_L12_ID2
A1298:250416623,PC_J12_ID1,PC_M59_ID1
A1304:250416624,PC_L12_ID1,PC_L12_ID1
A1305:250416625,PC_M15_ID1,PC_K02_ID1
A1311:250416626,PC_N13_ID1,PC_N07_ID1
A1314:250416627,PC_L12_ID1,PC_L12_ID1
A1316:250416628,PC_M15_ID1,PC_K02_ID1
A1317:250416629,PC_K55_ID2,PC_I11_ID2
A1319:250416630,PC_I08_ID1,PC_I06_ID1
A1320:250416631,PC_O51_ID2,PC_O08_ID2
A1322:250416632,PC_L08_ID1,PC_L56_ID1
A1323:250416633,PC_N48_ID1,PC_N48_ID1
A1324:250416634,PC_O59_ID2,PC_J14_ID2
A1325:250416635,PC_N04_ID1,PC_N07_ID1
A1326:250416636,PC_N10_ID2,PC_J14_ID2
A1327:250416637,PC_I06_ID1,PC_I06_ID1
A1328:250416638,PC_I52_ID1,PC_L12_ID1
A1330:250416639,PC_I58_ID1,PC_I58_ID1
A1333:250416640,PC_N13_ID1,PC_J04_ID1
A1335:250416641,PC_I50_ID1,PC_I06_ID1
A1337:250416642,PC_I52_ID1,PC_I06_ID1
A1340:250416643,PC_N58_ID2,PC_O08_ID2
A1341:250416644,PC_N07_ID2,PC_N07_ID2
A1355:250416645,PC_I52_ID1,PC_I06_ID1
A1356:250416646,PC_M15_ID1,PC_I52_ID1
A1357:250416647,PC_K54_ID1,PC_N04_ID1
A1358:250416648,PC_M59_ID1,PC_M59_ID1
A1360:250416649,PC_I52_ID1,PC_I06_ID1
A1362:250416650,PC_L48_ID2,PC_L48_ID2
A1363:250416651,PC_N11_ID1,PC_K02_ID1
A1364:250416652,PC_I50_ID2,PC_I50_ID2
A1365:250416653,PC_L12_ID1,PC_I06_ID1
A1366:250416654,PC_I11_ID2,PC_I11_ID2
A1367:250416656,PC_L12_ID2,PC_L12_ID2
A1368:250416657,PC_J12_ID1,PC_L08_ID1
A1369:250416658,PC_L08_ID1,PC_L08_ID1
A1370:250416659,PC_L14_ID1,PC_L14_ID1
A1371:250416660,PC_L12_ID2,PC_L12_ID2
A1374:250416661,PC_L14_ID1,PC_L14_ID1
A1376:250416662,PC_J51_ID1,PC_J51_ID1
A1377:250416664,PC_N07_ID1,PC_N07_ID1
A1382:250416665,PC_K54_ID1,PC_K54_ID1
A1383:250416666,PC_I58_ID1,PC_N48_ID1
A1386:250416667,PC_N48_ID1,PC_I52_ID1
A1389:250416668,PC_J07_ID2,PC_J07_ID2
A1391:250416669,PC_K55_ID2,PC_K55_ID2
A1392:250416670,PC_N04_ID1,PC_J04_ID1
A1394:250416671,PC_N04_ID1,PC_N04_ID1
A1396:250416672,PC_J48_ID2,PC_N07_ID2
A1397:250416673,PC_M59_ID1,PC_M59_ID1
A1398:250416674,PC_N10_ID2,PC_N10_ID2
A1401:250416675,PC_I06_ID1,PC_O10_ID1
A1402:250416676,PC_N07_ID2,PC_N07_ID2
A1403:250416677,PC_J51_ID1,PC_J51_ID1
A1405:250416678,PC_L12_ID2,PC_L12_ID2
A1406:250416679,PC_K54_ID1,PC_N04_ID1
A1407:250416680,PC_L48_ID2,PC_L06_ID2
A1410:250416681,PC_L08_ID1,PC_L08_ID1
A1411:250416682,PC_L06_ID2,PC_I55_ID2
A1413:250416683,PC_L14_ID1,PC_M05_ID1
A1414:250416684,PC_I58_ID1,PC_L08_ID1
A1415:250416685,PC_L12_ID1,PC_L08_ID1
A1416:250416686,PC_N10_ID2,PC_N10_ID2
A1417:250416687,PC_I08_ID1,PC_I06_ID1
A1418:250416688,PC_O51_ID2,PC_O51_ID2
A1420:250416689,PC_J50_ID1,PC_J04_ID1
A1422:250416690,PC_O08_ID2,PC_O08_ID2
A1423:250416691,PC_N04_ID1,PC_N13_ID1
A1424:250416692,PC_N11_ID1,PC_M05_ID1
A1425:250416724,PC_I50_ID1,PC_I06_ID1
A1431:250416725,PC_K02_ID1,PC_K02_ID1
A1432:250416726,PC_M15_ID1,PC_I06_ID1
A1433:250416727,PC_L12_ID1,PC_N04_ID1
A1434:250416728,PC_J48_ID2,PC_N07_ID2
A1435:250416729,PC_N57_ID2,PC_N57_ID2
A1438:250416730,PC_J13_ID1,PC_K60_ID1
A1439:250416731,PC_M58_ID1,PC_N09_ID1
A1441:250416732,PC_N07_ID1,PC_N07_ID1
A1443:250416733,PC_L12_ID2,PC_L12_ID2
A1444:250416734,PC_N09_ID1,PC_J04_ID1
A1446:250416735,PC_L08_ID1,PC_L08_ID1
A1447:250416736,PC_I52_ID1,PC_I06_ID1
A1448:250416737,PC_J48_ID2,PC_J48_ID2
A1451:250416738,PC_J13_ID1,PC_J13_ID1
A1456:250416739,PC_N07_ID1,PC_N13_ID1
A1466:250416740,PC_K54_ID1,PC_J13_ID1
A1469:250416741,PC_N04_ID1,PC_I06_ID1
A1471:250416742,PC_N03_ID2,PC_I50_ID2
A1473:250416743,PC_L14_ID1,PC_M05_ID1
A1476:250416744,PC_O51_ID2,PC_O51_ID2
A1482:250442091,PC_L48_ID2,PC_L48_ID2
A1485:250416745,PC_I06_ID1,PC_M05_ID1
A1486:250416746,PC_J13_ID1,PC_J13_ID1
A1488:250416747,PC_M15_ID1,PC_I08_ID1
A1489:250416748,PC_L14_ID1,PC_L14_ID1
A1490:250416749,PC_I50_ID2,PC_I50_ID2
A1491:250416750,PC_N48_ID1,PC_N07_ID1
A1494:250416751,PC_O08_ID2,PC_O08_ID2
A1504:250416752,PC_L14_ID1,PC_M05_ID1
A1508:250416753,PC_N03_ID2,PC_I50_ID2
A1511:250416754,PC_M58_ID1,PC_N09_ID1
A1512:250416755,PC_J04_ID1,PC_N07_ID1
A1515:250416756,PC_J12_ID1,PC_L56_ID1
A1531:250416757,PC_L14_ID1,PC_L14_ID1
A1532:250416758,PC_N58_ID2,PC_I11_ID2
A1533:250416759,PC_L48_ID2,PC_I55_ID2
A1537:250416760,PC_I58_ID1,PC_N13_ID1
A1544:250416761,PC_I05_ID1,PC_I05_ID1
A1545:250416762,PC_K54_ID1,PC_M05_ID1
A1554:250416763,PC_I58_ID1,PC_L08_ID1
A1558:250416764,PC_N58_ID2,PC_I11_ID2
A1563:250416765,PC_I08_ID1,PC_I06_ID1
A1571:250416766,PC_N14_ID2,PC_L06_ID2
A1575:250416767,PC_O51_ID2,PC_O51_ID2
A1584:250416768,PC_O51_ID2,PC_O51_ID2
A1589:250416769,PC_I52_ID1,PC_I06_ID1
A1592:250416770,PC_J13_ID1,PC_J04_ID1
A1593:250416771,PC_L08_ID1,PC_N07_ID1
A1595:250416772,PC_M58_ID1,PC_J13_ID1
A1602:250416773,PC_N58_ID2,PC_N58_ID2
A1604:250416774,PC_N10_ID2,PC_N10_ID2
A1609:250416775,PC_I58_ID2,PC_N14_ID2
A1612:250416776,PC_L14_ID1,PC_J51_ID1
A1619:250416777,PC_L12_ID1,PC_L12_ID1
A1622:250416778,PC_J51_ID1,PC_J04_ID1
A1625:250416779,PC_O08_ID2,PC_N07_ID2
A1630:250416780,PC_K54_ID1,PC_N09_ID1
A1632:250416781,PC_N57_ID2,PC_J07_ID2
A1634:250416782,PC_M15_ID1,PC_M15_ID1
A1635:250416783,PC_M15_ID1,PC_M15_ID1
A1638:250416784,PC_J13_ID1,PC_L12_ID1
A1641:250416785,PC_L06_ID2,PC_I55_ID2
A1642:250416786,PC_N04_ID1,PC_J04_ID1
A1643:250416787,PC_L14_ID1,PC_M05_ID1
A1644:250416788,PC_M15_ID1,PC_I06_ID1
A1645:250416789,PC_L14_ID1,PC_L14_ID1
A1646:250416791,PC_J04_ID1,PC_N07_ID1
A1648:250416792,PC_N14_ID2,PC_I58_ID2
A1651:250416793,PC_O59_ID2,PC_O59_ID2
A1652:250441887,PC_N03_ID2,PC_I50_ID2
A1654:250416794,PC_K02_ID1,PC_I06_ID1
A1658:250416795,PC_N11_ID1,PC_J50_ID1
A1662:250441888,PC_L12_ID1,PC_N07_ID1
A1664:250416796,PC_N09_ID1,PC_J04_ID1
A1665:250416797,PC_K02_ID1,PC_L12_ID1
A1667:250416799,PC_J07_ID2,PC_J07_ID2
A1668:250416800,PC_K60_ID1,PC_K60_ID1
A1670:250416801,PC_I50_ID1,PC_I06_ID1
A1672:250416802,PC_J13_ID1,PC_J13_ID1
A1673:250416803,PC_M05_ID1,PC_M05_ID1
A1674:250416804,PC_I06_ID1,PC_I06_ID1
A1678:250416805,PC_J04_ID1,PC_J04_ID1
A1679:250416806,PC_L08_ID1,PC_J07_ID1
A1682:250416807,PC_L08_ID1,PC_J08_ID1
A1683:250416808,PC_N14_ID2,PC_N14_ID2
A1685:250416809,PC_N11_ID1,PC_J50_ID1
A1692:250416810,PC_K55_ID2,PC_K55_ID2
A1696:250416811,PC_K02_ID1,PC_M05_ID1
A1699:250416812,PC_I11_ID2,PC_O08_ID2
A1700:250416813,PC_I52_ID1,PC_L08_ID1
A1703:250416814,PC_J13_ID1,PC_J13_ID1
A1704:250416815,PC_N10_ID2,PC_J14_ID2
A1712:250416816,PC_I55_ID2,PC_I55_ID2
A1719:250416817,PC_N48_ID1,PC_N48_ID1
A1724:250416818,PC_I06_ID1,PC_I06_ID1
A1726:250416819,PC_I50_ID2,PC_I50_ID2
A1727:250416851,PC_J13_ID1,PC_J13_ID1
A1729:250416852,PC_K54_ID1,PC_M05_ID1
A1730:250416853,PC_L12_ID2,PC_L12_ID2
A1731:250416854,PC_N14_ID2,PC_L12_ID2
A1733:250416855,PC_J51_ID1,PC_K60_ID1
A1734:250416856,PC_I05_ID1,PC_L12_ID1
A1739:250416857,PC_N04_ID1,PC_I06_ID1
A1745:250416858,PC_N04_ID1,PC_N13_ID1
A1746:250416859,PC_M58_ID1,PC_N58_ID1
A1747:250416860,PC_N03_ID2,PC_I50_ID2
A1748:250416861,PC_K60_ID1,PC_J04_ID1
A1751:250416862,PC_L08_ID1,PC_I58_ID1
A1754:250416863,PC_I55_ID2,PC_I55_ID2
A1756:250416864,PC_J04_ID1,PC_N07_ID1
A1764:250416865,PC_I11_ID2,PC_K55_ID2
A1766:250441889,PC_L56_ID1,PC_L56_ID1
A1768:250416866,PC_N07_ID2,PC_I50_ID2
A1769:250416867,PC_K55_ID2,PC_O08_ID2
A1772:250416868,PC_N13_ID1,PC_N07_ID1
A1775:250416869,PC_J48_ID2,PC_N07_ID2
A1777:250416870,PC_I52_ID1,PC_I06_ID1
A1778:250416871,PC_N03_ID2,PC_L48_ID2
A1779:250416872,PC_J14_ID2,PC_J14_ID2
A1780:250416873,PC_N07_ID2,PC_N07_ID2
A1782:250416874,PC_N48_ID1,PC_J08_ID1
A1800:250416875,PC_N48_ID1,PC_I58_ID1
A1802:250416876,PC_I08_ID1,PC_I08_ID1
A1803:250416877,PC_M58_ID1,PC_N13_ID1
A1806:250416878,PC_N58_ID2,PC_O08_ID2
A1807:250416879,PC_M58_ID1,PC_M58_ID1
A1811:250416880,PC_N07_ID1,PC_N07_ID1
A1812:250416881,PC_J48_ID2,PC_J48_ID2
A1813:250416882,PC_N14_ID2,PC_N14_ID2
A1814:250416883,PC_I55_ID2,PC_L06_ID2
A1816:250416884,PC_J50_ID1,PC_N13_ID1
A1817:250416885,PC_J12_ID1,PC_J12_ID1
A1820:250416886,PC_I08_ID1,PC_I08_ID1
A1821:250416887,PC_N09_ID1,PC_N07_ID1
A1822:250416888,PC_N09_ID1,PC_J04_ID1
A1823:250416889,PC_O08_ID2,PC_O08_ID2
A1824:250416890,PC_I11_ID2,PC_K55_ID2
A1827:250416891,PC_I05_ID1,PC_L12_ID1
A1828:250416892,PC_N57_ID2,PC_N57_ID2
A1829:250416893,PC_O08_ID2,PC_O08_ID2
A1830:250416894,PC_L12_ID1,PC_L12_ID1
A1831:250416895,PC_I58_ID1,PC_L56_ID1
A1832:250416896,PC_I58_ID1,PC_I58_ID1
A1833:250416897,PC_L12_ID1,PC_I52_ID1
A1834:250416898,PC_J04_ID1,PC_I06_ID1
A1835:250416899,PC_J10_ID1,PC_O08_ID1
A1837:250416900,PC_J13_ID1,PC_L12_ID1
A1838:250416901,PC_M58_ID1,PC_N09_ID1
A1839:250416902,PC_K02_ID1,PC_N09_ID1
A1840:250416903,PC_N58_ID2,PC_N58_ID2
A1841:250416904,PC_J48_ID2,PC_N07_ID2
A1843:250416905,PC_N48_ID1,PC_L56_ID1
A1844:250416906,PC_M59_ID1,PC_M59_ID1
A1845:250416907,PC_I55_ID2,PC_I55_ID2
A1846:250416908,PC_J04_ID1,PC_J04_ID1
A1847:250416909,PC_N07_ID2,PC_J48_ID2
A1848:250416910,PC_N09_ID1,PC_N07_ID1
A1849:250416911,PC_J10_ID1,PC_J08_ID1
A1850:250416912,PC_L48_ID2,PC_L48_ID2
A1851:250416913,PC_I58_ID2,PC_I55_ID2
A1854:250416914,PC_O59_ID2,PC_O59_ID2
A1855:250416915,PC_I50_ID1,PC_I06_ID1
A1857:250416916,PC_O08_ID2,PC_J48_ID2
A1865:250416917,PC_N04_ID1,PC_I06_ID1
A1870:250416918,PC_N57_ID2,PC_N57_ID2
A1871:250416919,PC_I05_ID1,PC_I52_ID1
A1877:250416920,PC_I52_ID1,PC_L12_ID1
A1878:250416921,PC_N09_ID1,PC_N04_ID1
A1879:250416922,PC_N04_ID1,PC_N04_ID1
A1882:250416923,PC_M05_ID1,PC_N56_ID1
A1886:250416924,PC_J14_ID2,PC_J14_ID2
A1889:250416926,PC_I55_ID2,PC_I55_ID2
A1891:250416927,PC_M59_ID1,PC_L56_ID1
A1892:250416928,PC_N13_ID1,PC_L56_ID1
A1897:250416929,PC_L48_ID2,PC_L48_ID2
A1900:250416930,PC_N11_ID1,PC_M05_ID1
A1901:250416931,PC_K54_ID1,PC_N04_ID1
A1903:250416932,PC_J14_ID2,PC_J14_ID2
A1910:250416934,PC_L06_ID2,PC_L06_ID2
A1911:250416935,PC_M58_ID1,PC_N58_ID1
A1913:250416936,PC_N09_ID1,PC_I06_ID1
A1916:250416937,PC_M15_ID1,PC_M58_ID1
A1917:250416938,PC_L12_ID2,PC_N57_ID2
A1918:250416939,PC_O51_ID2,PC_O51_ID2
A1919:250416940,PC_L14_ID1,PC_L14_ID1
A1920:250416941,PC_N11_ID1,PC_J50_ID1
A1921:250416942,PC_K02_ID1,PC_N04_ID1
A1923:250416943,PC_N07_ID1,PC_N13_ID1
A1926:250416944,PC_J04_ID1,PC_N04_ID1
A1927:250416945,PC_J07_ID2,PC_N58_ID2
A1932:250416946,PC_N07_ID1,PC_N07_ID1
A1933:250416978,PC_J12_ID1,PC_L08_ID1
A1937:250416979,PC_K54_ID1,PC_N09_ID1
A1938:250416980,PC_I11_ID2,PC_K55_ID2
A1949:250416981,PC_N13_ID1,PC_N07_ID1
A1952:250416982,PC_N58_ID2,PC_O08_ID2
A1954:250416983,PC_I58_ID1,PC_N48_ID1
A1955:250416984,PC_I50_ID1,PC_I06_ID1
A1956:250416985,PC_N48_ID1,PC_N48_ID1
A1957:250416986,PC_N07_ID2,PC_N07_ID2
A1958:250416987,PC_K55_ID2,PC_K55_ID2
A1963:250416988,PC_N13_ID1,PC_N07_ID1
A1964:250416989,PC_J04_ID1,PC_N07_ID1
A1966:250416990,PC_J48_ID2,PC_O08_ID2
A1970:250416991,PC_L08_ID1,PC_L08_ID1
A1972:250416992,PC_I58_ID1,PC_L56_ID1
A1974:250416993,PC_J12_ID1,PC_L08_ID1
A1976:250416994,PC_J14_ID2,PC_O59_ID2
A1977:250416995,PC_K54_ID1,PC_K60_ID1
A1979:250416996,PC_J13_ID1,PC_J13_ID1
A1980:250416997,PC_J48_ID2,PC_I11_ID2
A1982:250416998,PC_J51_ID1,PC_N07_ID1
A1983:250416999,PC_M59_ID1,PC_M59_ID1
A1986:250441890,PC_I50_ID2,PC_I50_ID2
A1992:250417000,PC_N57_ID2,PC_J07_ID2
A1993:250417001,PC_I08_ID1,PC_N56_ID1
A1994:250417002,PC_L14_ID1,PC_L14_ID1
A1997:250417003,PC_I08_ID1,PC_I08_ID1
A1999:250417004,PC_K02_ID1,PC_K02_ID1
A2000:250417005,PC_N14_ID2,PC_N14_ID2
A2006:250417006,PC_N03_ID2,PC_I50_ID2
A2008:250417007,PC_J04_ID1,PC_N04_ID1
A2009:250417008,PC_L14_ID1,PC_K02_ID1
A2010:250417009,PC_L08_ID1,PC_L08_ID1
A2011:250417010,PC_L14_ID1,PC_M05_ID1
A2014:250417011,PC_N14_ID2,PC_I55_ID2
A2019:250417012,PC_I50_ID1,PC_I06_ID1
A2020:250417013,PC_J12_ID1,PC_M59_ID1
A2022:250417014,PC_N04_ID1,PC_L12_ID1
A2026:250417015,PC_N07_ID2,PC_J48_ID2
A2027:250417016,PC_J13_ID1,PC_J04_ID1
A2028:250417017,PC_I55_ID2,PC_I55_ID2
A2029:250417018,PC_I58_ID1,PC_L08_ID1
