proid	parent1	parent2	progeny	parent_1	parent_2	qq_uu	which_mother	nloci
E0751:250277884	PC_I58_ID2_mrg:250276268	PC_I58_ID2_mrg:250276268	3583	4	4	1558.34629002211	1	9110
A5023:250423038	PC_I58_ID2_mrg:250276268	PC_I58_ID2_mrg:250276268	2485	4	4	1579.25108473866	1	9108
A1163:250416529	PC_I58_ID2_mrg:250276268	PC_I58_ID2_mrg:250276268	638	4	4	1492.27630095154	1	9074
A4377:250417542	PC_I55_ID2_mrg:250276267	PC_I58_ID2_mrg:250276268	2253	3	4	985.601441837487	1	9007
A4961:250423014	PC_I58_ID2_mrg:250276268	PC_I58_ID2_mrg:250276268	2461	4	4	1578.48290263164	1	9114
B3226:250284478	PC_I58_ID2_mrg:250276268	PC_I58_ID2_mrg:250276268	2976	4	4	1473.39658132949	1	9001
A3697:250417240	PC_I58_ID2_mrg:250276268	PC_I58_ID2_mrg:250276268	2013	4	4	1508.03069695868	1	8997
A4994:250423030	PC_I58_ID2_mrg:250276268	PC_I58_ID2_mrg:250276268	2477	4	4	1550.37891193865	1	9109
A0082:250415744	PC_I58_ID2_mrg:250276268	PC_I58_ID2_mrg:250276268	36	4	4	1447.32612840347	1	8948
E0614:250284324	PC_I58_ID2_mrg:250276268	PC_I58_ID2_mrg:250276268	3514	4	4	1557.22160977235	1	9139
E0330:250283201	PC_I55_ID2_mrg:250276267	PC_I58_ID2_mrg:250276268	3381	3	4	1000.53663760538	2	9140
A3678:250417233	PC_I58_ID2_mrg:250276268	PC_I58_ID2_mrg:250276268	2006	4	4	1463.64433610353	1	8957
A3674:250413388	PC_I58_ID2_mrg:250276268	PC_I58_ID2_mrg:250276268	2002	4	4	1537.58552002218	1	9052
A5134:250421342	PC_I58_ID2_mrg:250276268	PC_I58_ID2_mrg:250276268	2535	4	4	1483.78509336413	1	9033
A2329:250412438	PC_I55_ID2_mrg:250276267	PC_I58_ID2_mrg:250276268	1188	3	4	1011.77723774181	2	9168
E1672:250272070	PC_I55_ID2_mrg:250276267	PC_I58_ID2_mrg:250276268	4024	3	4	1000.23832818788	1	9133
E1209:250284354	PC_I58_ID2_mrg:250276268	PC_I58_ID2_mrg:250276268	3787	4	4	1499.42896814756	1	9101
A3880:250417314	PC_I58_ID2_mrg:250276268	PC_I58_ID2_mrg:250276268	2088	4	4	1442.61456621661	1	8900
E1581:250272027	PC_I58_ID2_mrg:250276268	PC_I58_ID2_mrg:250276268	3976	4	4	1537.30266510892	1	9094
B3222:250284477	PC_I58_ID2_mrg:250276268	PC_I58_ID2_mrg:250276268	2974	4	4	1419.51071274046	1	8725
A2053:250417036	PC_J07_ID2_mrg:250276269	PC_J07_ID2_mrg:250276269	1021	5	5	1520.20243765366	1	9094
B3279:250273037	PC_J07_ID2_mrg:250276269	PC_J07_ID2_mrg:250276269	3003	5	5	1490.30680718172	1	9076
B3610:250273245	PC_J07_ID2_mrg:250276269	PC_J07_ID2_mrg:250276269	3179	5	5	1455.544959553	1	9032
A4191:250417429	PC_J07_ID2_mrg:250276269	PC_J07_ID2_mrg:250276269	2169	5	5	1552.10514378393	1	9041
A2686:250442188	PC_J07_ID2_mrg:250276269	PC_J07_ID2_mrg:250276269	1417	5	5	1515.41623908145	1	9065
E1771:250310698	PC_J07_ID2_mrg:250276269	PC_J07_ID2_mrg:250276269	4078	5	5	1500.18919410441	1	9081
A1389:250416668	PC_J07_ID2_mrg:250276269	PC_J07_ID2_mrg:250276269	745	5	5	1534.4744353452	1	9064
E2327:250284052	PC_J07_ID2_mrg:250276269	PC_J07_ID2_mrg:250276269	4381	5	5	1444.6639640769	1	8747
A3029:250412938	PC_J07_ID2_mrg:250276269	PC_J07_ID2_mrg:250276269	1644	5	5	1537.64205420247	1	9080
A4585:250417665	PC_J07_ID2_mrg:250276269	PC_J07_ID2_mrg:250276269	2345	5	5	1475.9952657255	1	9060
A2448:250412500	PC_I55_ID2_mrg:250276267	PC_J07_ID2_mrg:250276269	1254	3	5	1023.83344414109	1	9119
E2937:250272780	PC_J07_ID2_mrg:250276269	PC_J07_ID2_mrg:250276269	4668	5	5	1487.9740730653	1	9133
A0966:250416371	PC_J07_ID2_mrg:250276269	PC_J07_ID2_mrg:250276269	514	5	5	1468.54952470872	1	9045
E1644:250284374	PC_J07_ID2_mrg:250276269	PC_J07_ID2_mrg:250276269	4012	5	5	1538.27124205392	1	9154
A1667:250416799	PC_J07_ID2_mrg:250276269	PC_J07_ID2_mrg:250276269	846	5	5	1507.97618765623	1	8962
A2033:250417021	PC_J07_ID2_mrg:250276269	PC_J07_ID2_mrg:250276269	1006	5	5	1527.08081529311	1	8920
E2309:250284043	PC_J07_ID2_mrg:250276269	PC_J07_ID2_mrg:250276269	4372	5	5	1497.09495759548	1	9037
E1817:250310724	PC_J07_ID2_mrg:250276269	PC_J07_ID2_mrg:250276269	4106	5	5	1536.68959185253	1	9110
A2429:250412487	PC_J07_ID2_mrg:250276269	PC_J07_ID2_mrg:250276269	1241	5	5	1514.25902769564	1	9027
E2168:250272424	PC_J07_ID2_mrg:250276269	PC_J07_ID2_mrg:250276269	4305	5	5	1474.80134794483	1	9118
A0544:250416050	PC_I11_ID2_mrg:250276264	PC_J07_ID2_mrg:250276269	285	1	5	1003.98123888983	1	9094
A2075:250417050	PC_J07_ID2_mrg:250276269	PC_J07_ID2_mrg:250276269	1035	5	5	1551.85237972435	1	9070
E1768:250310695	PC_J07_ID2_mrg:250276269	PC_J07_ID2_mrg:250276269	4075	5	5	1479.0146694131	1	8947
A4832:250422967	PC_J07_ID2_mrg:250276269	PC_J07_ID2_mrg:250276269	2415	5	5	1541.4151071799	1	9073
A2828:250412735	PC_J07_ID2_mrg:250276269	PC_J07_ID2_mrg:250276269	1497	5	5	1539.47223577597	1	9059
A2345:250412446	PC_I11_ID2_mrg:250276264	PC_J07_ID2_mrg:250276269	1197	1	5	1019.20483048185	1	9141
B3200:250283859	PC_J07_ID2_mrg:250276269	PC_J07_ID2_mrg:250276269	2960	5	5	1576.4257272948	1	9128
A1151:250416522	PC_J07_ID2_mrg:250276269	PC_J07_ID2_mrg:250276269	632	5	5	1487.7225328261	NA	9113
A0220:250415856	PC_I58_ID2_mrg:250276268	PC_J07_ID2_mrg:250276269	117	4	5	1003.12946037229	1	9109
A0191:250415801	PC_J07_ID2_mrg:250276269	PC_J07_ID2_mrg:250276269	95	5	5	1540.49269205634	1	9037
E2077:250272346	PC_J07_ID2_mrg:250276269	PC_J07_ID2_mrg:250276269	4250	5	5	1556.45600534723	1	9101
A2908:250441917	PC_J07_ID2_mrg:250276269	PC_J07_ID2_mrg:250276269	1550	5	5	1548.62607673738	NA	9103
A0702:250416165	PC_J07_ID2_mrg:250276269	PC_J07_ID2_mrg:250276269	368	5	5	1512.57509740545	1	9081
A2907:250412812	PC_J07_ID2_mrg:250276269	PC_J07_ID2_mrg:250276269	1549	5	5	1537.12272557685	1	9068
E0464:250284315	PC_J07_ID2_mrg:250276269	PC_J07_ID2_mrg:250276269	3442	5	5	1432.9625748483	1	9114
A2270:250417199	PC_J07_ID2_mrg:250276269	PC_J07_ID2_mrg:250276269	1155	5	5	1476.38848375354	1	8994
A2441:250412493	PC_J07_ID2_mrg:250276269	PC_J07_ID2_mrg:250276269	1247	5	5	1582.17981081763	1	9120
A3808:250417304	PC_J07_ID2_mrg:250276269	PC_J07_ID2_mrg:250276269	2078	5	5	1454.49077673933	1	9021
A2881:250412796	PC_J07_ID2_mrg:250276269	PC_J07_ID2_mrg:250276269	1530	5	5	1525.83335427207	1	9102
A4814:250422958	PC_J07_ID2_mrg:250276269	PC_J07_ID2_mrg:250276269	2404	5	5	1521.42766636726	1	9065
E1809:250310719	PC_J07_ID2_mrg:250276269	PC_J07_ID2_mrg:250276269	4101	5	5	1518.04557996992	1	9089
E1478:250271935	PC_J07_ID2_mrg:250276269	PC_J07_ID2_mrg:250276269	3915	5	5	1537.5545697913	1	9050
E2622:250284456	PC_J07_ID2_mrg:250276269	PC_J07_ID2_mrg:250276269	4520	5	5	1508.43143993787	1	9103
A2380:250441899	PC_J07_ID2_mrg:250276269	PC_J07_ID2_mrg:250276269	1205	5	5	1448.95191728831	1	9056
E2226:250272454	PC_J14_ID2_mrg:250276270	PC_J14_ID2_mrg:250276270	4336	6	6	1543.11407760247	1	9117
E0429:250283234	PC_J14_ID2_mrg:250276270	PC_J14_ID2_mrg:250276270	3420	6	6	1556.28509418605	1	9130
B3562:250273220	PC_J14_ID2_mrg:250276270	PC_J14_ID2_mrg:250276270	3154	6	6	1443.55230892822	1	9023
A2284:250412414	PC_J14_ID2_mrg:250276270	PC_J14_ID2_mrg:250276270	1165	6	6	1424.69649558974	1	9079
A2454:250412535	PC_J14_ID2_mrg:250276270	PC_J14_ID2_mrg:250276270	1258	6	6	1388.00761509076	1	9087
A1886:250416924	PC_J14_ID2_mrg:250276270	PC_J14_ID2_mrg:250276270	941	6	6	1469.73393265223	1	9086
A0802:250416237	PC_J14_ID2_mrg:250276270	PC_J14_ID2_mrg:250276270	412	6	6	1409.65181547599	1	8987
A1011:250416400	PC_I55_ID2_mrg:250276267	PC_J14_ID2_mrg:250276270	542	3	6	982.596626305782	1	9075
B3205:250283864	PC_J14_ID2_mrg:250276270	PC_J14_ID2_mrg:250276270	2965	6	6	1531.98196237533	1	9098
B3308:250273048	PC_J14_ID2_mrg:250276270	PC_J14_ID2_mrg:250276270	3015	6	6	1510.80047559944	1	9095
A1779:250416872	PC_J14_ID2_mrg:250276270	PC_J14_ID2_mrg:250276270	889	6	6	1589.21032320983	1	9083
A2675:250442179	PC_J14_ID2_mrg:250276270	PC_J14_ID2_mrg:250276270	1407	6	6	1475.60530937362	1	9062
E2985:250272818	PC_J14_ID2_mrg:250276270	PC_J14_ID2_mrg:250276270	4704	6	6	1470.52236638834	1	9089
A2894:250441914	PC_J14_ID2_mrg:250276270	PC_J14_ID2_mrg:250276270	1539	6	6	1448.99228405712	1	9050
A5692:250420971	PC_J14_ID2_mrg:250276270	PC_J14_ID2_mrg:250276270	2745	6	6	1477.5026358114	1	8852
A3764:250417276	PC_J14_ID2_mrg:250276270	PC_J14_ID2_mrg:250276270	2049	6	6	1487.25538546231	1	8945
B3301:250273045	PC_J14_ID2_mrg:250276270	PC_J14_ID2_mrg:250276270	3011	6	6	1465.735733823	1	9075
E1257:250310600	PC_J14_ID2_mrg:250276270	PC_J14_ID2_mrg:250276270	3807	6	6	1476.2301239556	1	9066
A3797:250417295	PC_J14_ID2_mrg:250276270	PC_J14_ID2_mrg:250276270	2069	6	6	1492.33707827441	1	9084
A2949:250412848	PC_J14_ID2_mrg:250276270	PC_J14_ID2_mrg:250276270	1585	6	6	1457.63916483067	1	9071
A5089:250421319	PC_J14_ID2_mrg:250276270	PC_J14_ID2_mrg:250276270	2514	6	6	1608.74234705215	1	9138
A1903:250416932	PC_J14_ID2_mrg:250276270	PC_J14_ID2_mrg:250276270	948	6	6	1506.09694930702	1	9035
A2995:250412918	PC_J14_ID2_mrg:250276270	PC_J14_ID2_mrg:250276270	1624	6	6	1479.42978139698	1	9098
A5338:250420817	PC_J14_ID2_mrg:250276270	PC_J14_ID2_mrg:250276270	2620	6	6	1531.02224844785	1	9096
A1037:250416419	PC_J14_ID2_mrg:250276270	PC_J14_ID2_mrg:250276270	561	6	6	1480.19894981613	1	8991
A3454:250413238	PC_J14_ID2_mrg:250276270	PC_J14_ID2_mrg:250276270	1885	6	6	1503.62794591291	1	9112
A2911:250412814	PC_J14_ID2_mrg:250276270	PC_J14_ID2_mrg:250276270	1552	6	6	1495.93110316387	1	9057
E1603:250272039	PC_J14_ID2_mrg:250276270	PC_J14_ID2_mrg:250276270	3989	6	6	1508.86920933778	1	9123
A0302:250415884	PC_J14_ID2_mrg:250276270	PC_J14_ID2_mrg:250276270	147	6	6	1465.81810115229	1	9026
E2280:250272471	PC_J14_ID2_mrg:250276270	PC_J14_ID2_mrg:250276270	4355	6	6	1544.44559350157	1	9161
E0442:250283241	PC_J14_ID2_mrg:250276270	PC_J14_ID2_mrg:250276270	3428	6	6	1481.87297771241	1	9095
A2390:250412461	PC_J14_ID2_mrg:250276270	PC_J14_ID2_mrg:250276270	1214	6	6	1575.25929692144	1	9130
B3185:250283849	PC_J14_ID2_mrg:250276270	PC_J14_ID2_mrg:250276270	2950	6	6	1445.65867537973	1	9064
E0536:250283056	PC_J14_ID2_mrg:250276270	PC_J14_ID2_mrg:250276270	3472	6	6	1552.39952392344	1	9138
A4184:250417423	PC_J14_ID2_mrg:250276270	PC_J14_ID2_mrg:250276270	2163	6	6	1489.04217565704	1	9071
A3040:250412948	PC_J14_ID2_mrg:250276270	PC_J14_ID2_mrg:250276270	1654	6	6	1524.3904711724	1	9109
A3466:250413248	PC_J14_ID2_mrg:250276270	PC_J14_ID2_mrg:250276270	1894	6	6	1466.40316543912	1	9113
E0691:250277856	PC_J14_ID2_mrg:250276270	PC_J14_ID2_mrg:250276270	3554	6	6	1486.58736140405	1	9057
B3467:250273169	PC_J14_ID2_mrg:250276270	PC_J14_ID2_mrg:250276270	3105	6	6	1590.41183945886	1	9151
A4096:250417390	PC_J14_ID2_mrg:250276270	PC_J14_ID2_mrg:250276270	2130	6	6	1491.98099314181	1	9112
E1201:250310578	PC_J14_ID2_mrg:250276270	PC_J14_ID2_mrg:250276270	3783	6	6	1424.84294142179	1	9025
E2998_1:250442051	PC_J14_ID2_mrg:250276270	PC_J14_ID2_mrg:250276270	4805	6	6	1488.16979209399	1	9112
A0708:250416171	PC_J14_ID2_mrg:250276270	PC_J14_ID2_mrg:250276270	374	6	6	1474.30010257694	1	9074
A2650:250442159	PC_J14_ID2_mrg:250276270	PC_J14_ID2_mrg:250276270	1387	6	6	1454.02229818479	1	9084
A3030:250412939	PC_J14_ID2_mrg:250276270	PC_J14_ID2_mrg:250276270	1645	6	6	1441.91698050471	1	9072
A3378:250413189	PC_J14_ID2_mrg:250276270	PC_J14_ID2_mrg:250276270	1836	6	6	1474.48418891528	1	9095
E2160:250272419	PC_J14_ID2_mrg:250276270	PC_J14_ID2_mrg:250276270	4300	6	6	1486.0235157595	1	9058
E1655:250272066	PC_J14_ID2_mrg:250276270	PC_J14_ID2_mrg:250276270	4020	6	6	1526.49334255573	1	9133
E0610:250283093	PC_J14_ID2_mrg:250276270	PC_J14_ID2_mrg:250276270	3512	6	6	1485.10896346017	1	9089
B3027:250272841	PC_J14_ID2_mrg:250276270	PC_J14_ID2_mrg:250276270	2864	6	6	1587.76493204627	1	9159
B3095:250283802	PC_J14_ID2_mrg:250276270	PC_J14_ID2_mrg:250276270	2905	6	6	1458.08679383564	1	9065
A3728:250417253	PC_J14_ID2_mrg:250276270	PC_J14_ID2_mrg:250276270	2026	6	6	1460.79636495527	1	9014
E1310:250284357	PC_J14_ID2_mrg:250276270	PC_J14_ID2_mrg:250276270	3834	6	6	1427.04464754669	1	8898
A4287:250417509	PC_J14_ID2_mrg:250276270	PC_J14_ID2_mrg:250276270	2216	6	6	1467.44567408767	1	9091
B3543:250273212	PC_J14_ID2_mrg:250276270	PC_J14_ID2_mrg:250276270	3145	6	6	1408.06058173862	1	9062
E1546:250271972	PC_J14_ID2_mrg:250276270	PC_J14_ID2_mrg:250276270	3951	6	6	1455.12989164332	1	9056
A2332:250412441	PC_J14_ID2_mrg:250276270	PC_J14_ID2_mrg:250276270	1191	6	6	1502.65357537715	1	9102
A2986:250412879	PC_J14_ID2_mrg:250276270	PC_J14_ID2_mrg:250276270	1616	6	6	1415.64928520223	1	9063
A3985:250417325	PC_J14_ID2_mrg:250276270	PC_J14_ID2_mrg:250276270	2097	6	6	1541.17616666911	1	9018
A2917:250412818	PC_J14_ID2_mrg:250276270	PC_J14_ID2_mrg:250276270	1556	6	6	1424.63825614874	1	9071
E1461:250271927	PC_J14_ID2_mrg:250276270	PC_J14_ID2_mrg:250276270	3908	6	6	1511.16632276845	1	9086
E2911:250272737	PC_J48_ID2_mrg:250276262	PC_J48_ID2_mrg:250276262	4656	7	7	1499.068249332	1	9121
B3391:250273096	PC_J48_ID2_mrg:250276262	PC_J48_ID2_mrg:250276262	3063	7	7	1525.06740986143	1	9100
E1958:250272286	PC_J48_ID2_mrg:250276262	PC_J48_ID2_mrg:250276262	4188	7	7	1517.10458359163	1	9065
E1474:250271933	PC_J48_ID2_mrg:250276262	PC_J48_ID2_mrg:250276262	3913	7	7	1507.76906439562	1	9070
A3551:250441927	PC_J48_ID2_mrg:250276262	PC_J48_ID2_mrg:250276262	1940	7	7	1517.4047720782	1	9044
E1564:250272014	PC_J48_ID2_mrg:250276262	PC_J48_ID2_mrg:250276262	3963	7	7	1558.31625060616	1	9139
A3575:250413339	PC_J48_ID2_mrg:250276262	PC_J48_ID2_mrg:250276262	1955	7	7	1545.55600167276	1	9106
E2674:250283727	PC_J48_ID2_mrg:250276262	PC_J48_ID2_mrg:250276262	4541	7	7	1456.99788106874	1	9040
B3406:250273107	PC_J48_ID2_mrg:250276262	PC_J48_ID2_mrg:250276262	3074	7	7	1449.57968155638	1	9035
A5862_1:250442003	PC_I50_ID2_mrg:250276265	PC_J48_ID2_mrg:250276262	4740	2	7	1023.63016328519	1	9141
B3579_1:250442054	PC_I50_ID2_mrg:250276265	PC_J48_ID2_mrg:250276262	4754	2	7	1010.49870927025	1	9163
A3407:250413208	PC_I50_ID2_mrg:250276265	PC_J48_ID2_mrg:250276262	1855	2	7	1014.52122626096	1	9123
A5291:250420789	PC_J48_ID2_mrg:250276262	PC_J48_ID2_mrg:250276262	2591	7	7	1569.45488682543	1	9079
E0047:250277609	PC_J48_ID2_mrg:250276262	PC_J48_ID2_mrg:250276262	3239	7	7	1443.77696151608	1	9060
E1909:250272261	PC_J48_ID2_mrg:250276262	PC_J48_ID2_mrg:250276262	4159	7	7	1532.13919254231	1	9080
E2047:250272328	PC_J48_ID2_mrg:250276262	PC_J48_ID2_mrg:250276262	4234	7	7	1491.57733536288	1	9018
A2701:250412666	PC_J48_ID2_mrg:250276262	PC_J48_ID2_mrg:250276262	1426	7	7	1499.97312905589	1	9088
E2344:250284061	PC_J48_ID2_mrg:250276262	PC_J48_ID2_mrg:250276262	4392	7	7	1530.20102836063	1	9105
A2697:250412664	PC_J48_ID2_mrg:250276262	PC_J48_ID2_mrg:250276262	1424	7	7	1546.98781222107	1	9071
A2143:250417132	PC_J48_ID2_mrg:250276262	PC_J48_ID2_mrg:250276262	1083	7	7	1522.68751809823	1	8937
A4354:250417534	PC_J48_ID2_mrg:250276262	PC_J48_ID2_mrg:250276262	2243	7	7	1469.9573571737	1	9042
E0760:250277891	PC_J48_ID2_mrg:250276262	PC_J48_ID2_mrg:250276262	3590	7	7	1494.3694172454	1	9074
A0712:250416173	PC_J48_ID2_mrg:250276262	PC_J48_ID2_mrg:250276262	376	7	7	1493.58452465225	1	9032
A1812:250416881	PC_J48_ID2_mrg:250276262	PC_J48_ID2_mrg:250276262	898	7	7	1512.41385295137	1	9028
E0543:250283059	PC_J48_ID2_mrg:250276262	PC_J48_ID2_mrg:250276262	3475	7	7	1458.38898926879	1	9075
A1448:250416737	PC_J48_ID2_mrg:250276262	PC_J48_ID2_mrg:250276262	783	7	7	1480.28128840941	1	9019
E2312:250284439	PC_J48_ID2_mrg:250276262	PC_J48_ID2_mrg:250276262	4374	7	7	1470.80512199155	1	9102
E2040:250272327	PC_J48_ID2_mrg:250276262	PC_J48_ID2_mrg:250276262	4233	7	7	1527.93892765077	1	9010
A0064:250415738	PC_I50_ID2_mrg:250276265	PC_J48_ID2_mrg:250276262	30	2	7	1006.15968453312	2	9147
A0358:250415914	PC_J48_ID2_mrg:250276262	PC_J48_ID2_mrg:250276262	181	7	7	1467.61357125864	1	8981
A1013:250416402	PC_J48_ID2_mrg:250276262	PC_J48_ID2_mrg:250276262	544	7	7	1536.65694880731	1	9039
A5862:250441779	PC_I50_ID2_mrg:250276265	PC_J48_ID2_mrg:250276262	2823	2	7	1000.28224020252	1	9075
A4056:250417377	PC_I50_ID2_mrg:250276265	PC_J48_ID2_mrg:250276262	2117	2	7	1007.7944914773	2	9088
A2779:250412708	PC_J48_ID2_mrg:250276262	PC_J48_ID2_mrg:250276262	1469	7	7	1528.18153834501	1	9056
A1210:250416548	PC_J48_ID2_mrg:250276262	PC_J48_ID2_mrg:250276262	658	7	7	1535.49719578648	1	9075
B3141:250283824	PC_J48_ID2_mrg:250276262	PC_J48_ID2_mrg:250276262	2926	7	7	1512.80582509965	1	9103
A0512:250416029	PC_J48_ID2_mrg:250276262	PC_J48_ID2_mrg:250276262	264	7	7	1511.50945158714	1	8991
E0245:250283157	PC_I50_ID2_mrg:250276265	PC_J48_ID2_mrg:250276262	3331	2	7	988.232256194773	1	9138
A5377:250441951	PC_J48_ID2_mrg:250276262	PC_J48_ID2_mrg:250276262	2636	7	7	1563.02054830152	1	9079
A5846_1:250442001	PC_I50_ID2_mrg:250276265	PC_J48_ID2_mrg:250276262	4738	2	7	1029.48639686675	2	9137
E1695:250272082	PC_J48_ID2_mrg:250276262	PC_J48_ID2_mrg:250276262	4035	7	7	1494.223821546	1	9071
A0597:250416110	PC_I11_ID2_mrg:250276264	PC_J48_ID2_mrg:250276262	315	1	7	1013.53186741725	2	9135
E1684:250272076	PC_J48_ID2_mrg:250276262	PC_J48_ID2_mrg:250276262	4029	7	7	1542.28828629424	1	9099
A5698:250420972	PC_J48_ID2_mrg:250276262	PC_J48_ID2_mrg:250276262	2746	7	7	1508.29895584842	1	9021
A5031:250423041	PC_J48_ID2_mrg:250276262	PC_J48_ID2_mrg:250276262	2488	7	7	1494.46014432352	1	9083
B3267:250273031	PC_J48_ID2_mrg:250276262	PC_J48_ID2_mrg:250276262	2997	7	7	1526.5128067483	1	9091
A5846:250441775	PC_I50_ID2_mrg:250276265	PC_J48_ID2_mrg:250276262	2818	2	7	1039.42705212266	2	9174
A2977:250412871	PC_J48_ID2_mrg:250276262	PC_J48_ID2_mrg:250276262	1608	7	7	1502.45173476524	1	9085
E2331:250284440	PC_J48_ID2_mrg:250276262	PC_J48_ID2_mrg:250276262	4385	7	7	1458.61219871767	1	9081
A2166:250417147	PC_J48_ID2_mrg:250276262	PC_J48_ID2_mrg:250276262	1098	7	7	1480.38856442143	1	9038
B3442:250273154	PC_J48_ID2_mrg:250276262	PC_J48_ID2_mrg:250276262	3090	7	7	1513.84603491024	1	9072
A0004:250415709	PC_J48_ID2_mrg:250276262	PC_J48_ID2_mrg:250276262	2	7	7	1551.80048595021	1	9114
A3071:250412972	PC_J48_ID2_mrg:250276262	PC_J48_ID2_mrg:250276262	1678	7	7	1525.1256945303	1	9079
A5000:250423032	PC_I50_ID2_mrg:250276265	PC_J48_ID2_mrg:250276262	2479	2	7	980.434206503476	2	9120
E2183:250272435	PC_I50_ID2_mrg:250276265	PC_J48_ID2_mrg:250276262	4316	2	7	995.271663202846	1	9158
E2823:250284467	PC_I50_ID2_mrg:250276265	PC_J48_ID2_mrg:250276262	4609	2	7	1001.98885775684	2	9180
E2590:250283696	PC_J48_ID2_mrg:250276262	PC_J48_ID2_mrg:250276262	4508	7	7	1530.17867697954	1	9089
A1980:250416997	PC_I11_ID2_mrg:250276264	PC_J48_ID2_mrg:250276262	981	1	7	965.742859827409	2	8962
A2047:250417031	PC_J48_ID2_mrg:250276262	PC_J48_ID2_mrg:250276262	1016	7	7	1468.75515875651	1	8977
E0299:250283186	PC_J48_ID2_mrg:250276262	PC_J48_ID2_mrg:250276262	3365	7	7	1592.75083289046	1	9169
E2722_1:250442041	PC_I11_ID2_mrg:250276264	PC_K55_ID2_mrg:250276291	4791	1	8	996.978052207702	1	9132
E2879:250272725	PC_K55_ID2_mrg:250276291	PC_K55_ID2_mrg:250276291	4643	8	8	1549.92708241713	1	9080
E2946:250272786	PC_I11_ID2_mrg:250276264	PC_K55_ID2_mrg:250276291	4674	1	8	974.541710621241	1	9167
A2505:250441902	PC_K55_ID2_mrg:250276291	PC_K55_ID2_mrg:250276291	1283	8	8	1551.67331087215	1	9116
A2121:250417120	PC_K55_ID2_mrg:250276291	PC_K55_ID2_mrg:250276291	1071	8	8	1527.86508020411	1	8970
A2944:250412843	PC_I11_ID2_mrg:250276264	PC_K55_ID2_mrg:250276291	1580	1	8	991.08145258086	1	9010
A2808:250412726	PC_K55_ID2_mrg:250276291	PC_K55_ID2_mrg:250276291	1487	8	8	1428.10915452374	1	8840
A3260:250413083	PC_I11_ID2_mrg:250276264	PC_K55_ID2_mrg:250276291	1761	1	8	998.273223294036	1	9147
A0698:250416161	PC_I11_ID2_mrg:250276264	PC_K55_ID2_mrg:250276291	364	1	8	1026.12702561313	1	9138
A0182:250415795	PC_I11_ID2_mrg:250276264	PC_K55_ID2_mrg:250276291	89	1	8	1044.30249785769	1	9122
B3620:250314809	PC_I11_ID2_mrg:250276264	PC_K55_ID2_mrg:250276291	3182	1	8	1025.4097185774	1	9184
A2741:250412689	PC_K55_ID2_mrg:250276291	PC_K55_ID2_mrg:250276291	1451	8	8	1492.70747375282	1	9066
E1402:250271902	PC_K55_ID2_mrg:250276291	PC_K55_ID2_mrg:250276291	3880	8	8	1527.57260166196	1	9058
A4544:250417638	PC_I11_ID2_mrg:250276264	PC_K55_ID2_mrg:250276291	2319	1	8	1018.1218551843	1	9082
A5793:250441745	PC_I11_ID2_mrg:250276264	PC_K55_ID2_mrg:250276291	2787	1	8	1006.52863246751	1	9137
E2996:250272826	PC_K55_ID2_mrg:250276291	PC_K55_ID2_mrg:250276291	4712	8	8	1485.17056279728	1	9046
A3389:250413195	PC_I11_ID2_mrg:250276264	PC_K55_ID2_mrg:250276291	1842	1	8	973.479654583614	2	9076
A5376:250420833	PC_I11_ID2_mrg:250276264	PC_K55_ID2_mrg:250276291	2635	1	8	997.753512508865	1	9066
A5541:250420939	PC_I11_ID2_mrg:250276264	PC_K55_ID2_mrg:250276291	2712	1	8	973.799824456233	1	9109
A4838:250422969	PC_K55_ID2_mrg:250276291	PC_K55_ID2_mrg:250276291	2417	8	8	1550.5280925205	1	9057
A1958:250416987	PC_K55_ID2_mrg:250276291	PC_K55_ID2_mrg:250276291	971	8	8	1536.53970630731	1	9049
B3479:250273176	PC_K55_ID2_mrg:250276291	PC_K55_ID2_mrg:250276291	3111	8	8	1454.84386952037	1	9044
A2048:250417032	PC_K55_ID2_mrg:250276291	PC_K55_ID2_mrg:250276291	1017	8	8	1494.01600071255	1	8950
A5605:250420957	PC_I11_ID2_mrg:250276264	PC_K55_ID2_mrg:250276291	2731	1	8	980.124250657689	1	9089
E0941:250277997	PC_I11_ID2_mrg:250276264	PC_K55_ID2_mrg:250276291	3671	1	8	951.584305475619	1	8918
A1938:250416980	PC_I11_ID2_mrg:250276264	PC_K55_ID2_mrg:250276291	964	1	8	954.683616475002	1	9007
A2846:250412744	PC_K55_ID2_mrg:250276291	PC_K55_ID2_mrg:250276291	1507	8	8	1510.58296438119	1	9017
E2012:250272313	PC_I11_ID2_mrg:250276264	PC_K55_ID2_mrg:250276291	4217	1	8	1008.01052927837	1	9143
A1391:250416669	PC_K55_ID2_mrg:250276291	PC_K55_ID2_mrg:250276291	746	8	8	1471.75083597695	1	8964
A5819:250441758	PC_I11_ID2_mrg:250276264	PC_K55_ID2_mrg:250276291	2801	1	8	1050.32652631171	1	9146
A0100:250415753	PC_K55_ID2_mrg:250276291	PC_K55_ID2_mrg:250276291	46	8	8	1449.63444847937	1	9021
E2154:250272415	PC_K55_ID2_mrg:250276291	PC_K55_ID2_mrg:250276291	4296	8	8	1563.27723015687	1	9143
E2858:250272712	PC_I11_ID2_mrg:250276264	PC_K55_ID2_mrg:250276291	4629	1	8	994.613504557899	1	9120
