pid,mr
E2923:250272772,0.0675128988691317
A5785_1:250441957,0.0675128988691317
A1731:250416854,0.105350618959004
A3665:250413382,0.0675128988691317
A4316:250417523,0.0675128988691317
A2585:250412607,0.0671830363533388
A2381:250441900,0.0675128988691317
A4366:250417538,0.0675128988691317
E1571:250272019,0.0675128988691317
B3107:250283808,0.0675128988691317
E0064:250277616,0.0671830363533388
A2108:250417111,0.0675128988691317
E0758:250277889,0.0675128988691317
A2000:250417005,0.0671830363533388
B3398:250273101,0.0671830363533388
A4770:250417703,0.0675128988691317
A3591:250413352,0.0675128988691317
A0872:250416276,0.0675128988691317
A1813:250416882,0.0671830363533388
A0992:250416388,0.0675128988691317
E0756:250277887,0.0671830363533388
E1551:250272007,0.0671830363533388
A0547:250416052,0.0675128988691317
E1327:250310635,0.0671830363533388
E2684_1:250442030,0.0671830363533388
E1150:250310554,0.0675128988691317
A4783:250422949,0.0671830363533388
A3118:250413003,0.0675128988691317
A0856:250416265,0.105350618959004
A0393:250415963,0.0671830363533388
E0946:250277998,0.0675128988691317
A1609:250416775,0.0675128988691317
E1174:250310566,0.0671830363533388
A2786:250412712,0.0671830363533388
E1525:250271956,0.0675128988691317
B3150:250283830,0.0671830363533388
A5447:250420869,0.0675128988691317
A1007:250416398,0.0675128988691317
E0234:250277689,0.0632620290901396
E2697_1:250442033,0.0632620290901396
A1917:250416938,0.10226049180634
B3246:250283880,0.0632184623427707
B3191:250283851,0.0632620290901396
A2060:250417040,0.0632620290901396
E1550:250271975,0.109100471143254
A5144:250421346,0.0632184623427707
A5072:250421314,0.0632184623427707
A5458:250420877,0.0632620290901396
E0690:250277855,0.109100471143254
A3495:250413262,0.0632620290901396
E1930:250272272,0.10226049180634
A1157:250416526,0.0632184623427707
A1281:250416617,0.0632620290901396
A1101:250416495,0.0632184623427707
B3329:250273060,0.110242542306424
A1435:250416729,0.0632184623427707
A0666:250416144,0.0632184623427707
B3493:250273185,0.0632620290901396
E0703:250277862,0.10226049180634
A4419:250417556,0.0632184623427707
A4492:250417614,0.10226049180634
A5029:250423040,0.0632184623427707
E2339:250284059,0.0632184623427707
A1632:250416781,0.0632620290901396
E2960:250272798,0.0632184623427707
E1456:250271925,0.0632620290901396
E1987:250284389,0.10226049180634
E2896:250272734,0.0632184623427707
A0126:250415767,0.10226049180634
A4278:250417503,0.0632184623427707
E2600:250284453,0.0632620290901396
E1616:250272048,0.0632184623427707
A4855:250441942,0.0632184623427707
A4622:250417677,0.0632620290901396
A5463_1:250441834,0.10226049180634
A2445:250412497,0.0632620290901396
E1045:250278037,0.0632184623427707
A2661:250442168,0.10226049180634
E2807:250272684,0.10226049180634
A2731:250412685,0.0632620290901396
A1003:250441885,0.0632184623427707
A3153:250413052,0.10226049180634
A5988_1:250442011,0.0632620290901396
E1254:250284356,0.0632184623427707
A4889:250422991,0.10226049180634
A5740:250420990,0.109100471143254
A0572:250416098,0.0632620290901396
A0474:250416007,0.0632620290901396
E1505:250271945,0.0632620290901396
E1276:250310612,0.0632620290901396
B3320:250273054,0.0632620290901396
A0137:250415775,0.0632620290901396
E2185:250272436,0.0632184623427707
B3126:250283816,0.0632184623427707
A4975:250423018,0.0632184623427707
A4508:250417622,0.0632184623427707
E1186:250310573,0.0632620290901396
A2998:250412920,0.0632184623427707
E2058:250272335,0.0507614845057975
E1453:250271924,0.0507614845057975
A2726:250412682,0.0507614845057975
A1712:250416816,0.0507614845057975
A2399:250412467,0.0507614845057975
A2236:250417182,0.0507614845057975
A5833:250441765,0.0507614845057975
A0911:250416306,0.0507614845057975
A4517:250417623,0.0507614845057975
A4468:250417575,0.0507614845057975
A2769:250412702,0.0632184623427707
E1403:250271903,0.0632620290901396
A3135:250413047,0.0632184623427707
A5458_1:250441833,0.0632620290901396
A5294:250420791,0.0632184623427707
A3542:250413319,0.0632620290901396
A5451_1:250441832,0.0632620290901396
A0908:250416303,0.0632620290901396
A4017:250417361,0.0632184623427707
A1870:250416918,0.0632184623427707
E1481:250271939,0.0632620290901396
A0995:250416391,0.0632184623427707
A3273:250413093,0.0632620290901396
E1146:250278070,0.10226049180634
A4981:250423021,0.0632184623427707
E1149:250310553,0.0632184623427707
E1780:250284380,0.10226049180634
A3757:250417269,0.10226049180634
E1649:250272061,0.110242542306424
E1718:250272089,0.0632620290901396
A5298:250420795,0.0632184623427707
E0254:250283160,0.0632620290901396
E0867:250277936,0.10226049180634
A3073:250441920,0.0632620290901396
E2759:250272651,0.0632184623427707
E0874:250284337,0.10226049180634
E2229:250284514,0.10226049180634
A1058:250416433,0.0632620290901396
E2430:250284105,0.109100471143254
E0789:250277900,0.0632184623427707
A1828:250416892,0.0632184623427707
A5988:250441808,0.0632620290901396
A2457:250412538,0.0632184623427707
A0930:250441884,0.0632184623427707
A3473:250413251,0.0632184623427707
E0582:250284321,0.10226049180634
A0691:250416156,0.0632620290901396
E2015:250272316,0.0632620290901396
E0376:250283219,0.0632620290901396
A2551:250412582,0.0632620290901396
A4960:250423013,0.10226049180634
A2725:250412681,0.10226049180634
A4985:250423024,0.0632184623427707
E1441:250284366,0.0632184623427707
A0932:250416347,0.0632620290901396
E0328:250283200,0.0632184623427707
A0114:250415760,0.0632184623427707
A5451:250420873,0.0632620290901396
A4246:250417488,0.10226049180634
A2684:250442186,0.0632184623427707
A4240:250417453,0.0632620290901396
E1538:250271966,0.0632620290901396
E2436:250284108,0.10226049180634
A1992:250417000,0.0632620290901396
A3289:250413109,0.10226049180634
A0353:250441877,0.0632184623427707
E2306:250284041,0.10226049180634
E0290:250283182,0.0632620290901396
E2272:250284435,0.0632620290901396
A5463:250420879,0.10226049180634
A2383:250412455,0.0632620290901396
E0298:250284307,0.10226049180634
E0916:250277986,0.0632620290901396
E2513:250283674,0.0632620290901396
A4390:250417550,0.0632184623427707
A2080:250417054,0.10226049180634
E0257:250283162,0.0632620290901396
A5143:250421345,0.10226049180634
A4483:250417579,0.0632620290901396
A3802:250417300,0.108306933959035
E0955:250278000,0.108138890790612
E0449:250283246,0.0626303112532908
A3432:250413226,0.062596080237501
A5761:250421001,0.0626303112532908
A0631:250416126,0.108306933959035
A3477:250413253,0.108138890790612
E0099:250277628,0.108138890790612
E2958:250272796,0.108138890790612
A2811:250412727,0.105356842780056
A3801:250417299,0.108306933959035
E2330:250284055,0.108306933959035
A2657:250442165,0.108630572653775
E0046:250277608,0.062596080237501
A2975:250412869,0.062596080237501
A5035:250421296,0.108630572653775
E1282:250310615,0.062596080237501
A1840:250416903,0.062596080237501
A5335:250420814,0.108306933959035
A0886:250416286,0.062596080237501
A2790:250412715,0.108306933959035
E2573:250283694,0.108306933959035
A5494:250420928,0.108306933959035
E2981:250272815,0.108306933959035
B3724:250314842,0.108306933959035
A4575:250417659,0.108306933959035
E1241:250310591,0.108630572653775
A4298:250417512,0.108306933959035
E2307:250284042,0.101367373485278
B3453:250273159,0.0626303112532908
E1038:250278031,0.108306933959035
A2287:250412417,0.0507614845057975
E0601:250283086,0.0507614845057975
E1975:250272295,0.0507614845057975
A3316:250413130,0.0507614845057975
E2793:250272677,0.0507614845057975
A5392:250420842,0.0507614845057975
A0602:250416113,0.0507614845057975
A2667:250442173,0.0507614845057975
A4797:250422953,0.0507614845057975
A0456:250415994,0.0507614845057975
E2956:250272795,0.062596080237501
A3672:250413386,0.108306933959035
E1813:250310721,0.062596080237501
A2856:250412750,0.062596080237501
E0717:250277869,0.0626303112532908
A3302:250441924,0.062596080237501
A0865:250416271,0.062596080237501
A2532:250412572,0.108630572653775
E1408:250271904,0.062596080237501
B3253:250273024,0.108306933959035
A1558:250416764,0.108306933959035
E2551:250283686,0.108306933959035
A0566:250416095,0.108630572653775
E1095:250278060,0.108306933959035
A2642:250442151,0.0626303112532908
E2975:250272809,0.062596080237501
B3211:250283868,0.108306933959035
E2991:250272823,0.108306933959035
B3318:250273052,0.062596080237501
E2846_1:250442048,0.101367373485278
A2252:250417190,0.062596080237501
E1963:250272289,0.062596080237501
E2321:250284049,0.062596080237501
A3849:250417312,0.108630572653775
A2933:250412832,0.0626303112532908
A2095:250417070,0.108630572653775
A3478:250413254,0.108306933959035
A4531:250417629,0.062596080237501
A2141:250417130,0.0626303112532908
E2861:250272714,0.108306933959035
A1221:250416552,0.062596080237501
E2955:250272793,0.062596080237501
A1532:250416758,0.108306933959035
A4275:250417502,0.062596080237501
B3270:250273033,0.108630572653775
A3300:250413118,0.062596080237501
A3132:250413045,0.108306933959035
E0223:250277684,0.108306933959035
E2491:250283661,0.062596080237501
B3704:250314835,0.0635109819322475
E2028:250272319,0.108306933959035
A4867:250422980,0.108306933959035
E0780:250277899,0.062596080237501
E2746:250272645,0.062596080237501
E1361:250271882,0.108138890790612
E1342:250310644,0.0627578995848711
A2320:250412437,0.121065767117064
A2639:250442148,0.108138890790612
B3486:250273182,0.121065767117064
E0744:250277880,0.0626303112532908
E1249:250310595,0.062596080237501
E1351:250284358,0.108630572653775
E1056:250278042,0.108306933959035
E1396:250271900,0.062596080237501
E2059:250272336,0.062596080237501
E2954:250284471,0.062596080237501
B3428:250273115,0.0626303112532908
E1221:250310583,0.062596080237501
E0584:250283077,0.108306933959035
A5342:250420820,0.0626303112532908
E1557:250284369,0.108306933959035
B3685:250314827,0.108630572653775
A2927:250412826,0.0626303112532908
E1151:250310555,0.0626303112532908
B3604:250273242,0.0627578995848711
B3166:250283840,0.108138890790612
A5091:250421321,0.108138890790612
A5359:250420826,0.108630572653775
A2336:250412444,0.062596080237501
A3581:250413344,0.0626303112532908
E2205:250272444,0.108306933959035
A3415:250413214,0.108138890790612
A2884:250412798,0.062596080237501
A2966:250412863,0.108630572653775
E0800:250277903,0.110267437590634
E0176:250277660,0.108630572653775
E1880:250310763,0.108630572653775
E0325:250283199,0.108138890790612
E0192:250277668,0.101367373485278
E2195:250272441,0.101367373485278
E0631:250283107,0.0627578995848711
A5015:250423036,0.062596080237501
E2787:250272673,0.108306933959035
E0362:250283213,0.108306933959035
A0129:250415770,0.062596080237501
E2363:250284444,0.062596080237501
A1216:250416549,0.108306933959035
A3117:250413002,0.0626303112532908
A5563:250420945,0.062596080237501
E0217:250277680,0.108630572653775
B3424:250273114,0.101367373485278
A0463:250415999,0.062596080237501
E1714:250272088,0.062596080237501
A2237:250417183,0.0627578995848711
E1821:250310727,0.108138890790612
E1839:250310736,0.108306933959035
E0366:250283216,0.062596080237501
A1602:250416773,0.062596080237501
E2649:250283718,0.108630572653775
B3258:250273026,0.0626303112532908
E0493:250283042,0.0507614845057975
A0171:250415788,0.0507614845057975
E2989:250272822,0.0507614845057975
E2114:250272395,0.0507614845057975
A2088:250417063,0.0507614845057975
A2028:250417017,0.0507614845057975
A1095:250416490,0.0507614845057975
A3514:250413304,0.0507614845057975
A0967:250416372,0.0507614845057975
A0300:250415882,0.0507614845057975
E2973:250272808,0.062596080237501
E0208:250277675,0.121065767117064
A0531:250416040,0.062596080237501
A2655:250442163,0.110267437590634
B3026:250272840,0.062596080237501
A1927:250416945,0.0626303112532908
A5948:250441794,0.0626303112532908
A0030:250415723,0.062596080237501
E2645:250283715,0.108138890790612
E0895:250277979,0.0627578995848711
E0619:250284325,0.0626303112532908
E0815:250277907,0.108138890790612
E2507:250283668,0.121065767117064
A3562:250413332,0.108138890790612
E1971:250272294,0.0626303112532908
A2274:250412407,0.062596080237501
A4980:250423020,0.0626303112532908
A5546:250420940,0.0626303112532908
A1015:250416404,0.100415128864215
A4875:250422982,0.062596080237501
E2422:250284101,0.0608876413585357
A0184:250415797,0.0608596341637985
A1806:250416878,0.108390955543246
A0186:250415798,0.107843259290609
A1045:250416424,0.060623128963796
A1829:250416893,0.060623128963796
A1340:250416643,0.108390955543246
B3630:250314812,0.108390955543246
A0197:250415837,0.060623128963796
E0689:250277854,0.108390955543246
A3361:250413181,0.107843259290609
E0967:250278007,0.108390955543246
A4525:250417626,0.060623128963796
B3725:250314843,0.106993707716916
A2293:250412420,0.108390955543246
A0154:250415786,0.0608876413585357
E2005:250272310,0.106993707716916
A3070:250412971,0.107843259290609
E1514:250271948,0.107843259290609
E2483:250284132,0.107843259290609
E0014:250277599,0.109271626222203
E0747:250277882,0.106993707716916
A1102:250416496,0.106993707716916
A2384:250412456,0.060623128963796
E0409:250283226,0.060623128963796
A1699:250416812,0.107843259290609
B3273:250273034,0.060623128963796
A2211:250417172,0.060623128963796
E2798:250272679,0.060623128963796
E0264:250283165,0.108390955543246
A3266:250413088,0.060623128963796
E1127:250278065,0.108390955543246
E1414:250271907,0.108390955543246
A2131:250417127,0.107843259290609
E0018:250277602,0.107843259290609
A1769:250416867,0.106937693327441
E1022:250278025,0.108390955543246
A2054:250417037,0.109271626222203
E2517_1:250442026,0.108390955543246
E0073:250277620,0.107843259290609
B3067:250272864,0.060623128963796
A3803:250417301,0.108390955543246
E0766:250277893,0.060623128963796
A3598:250413357,0.060623128963796
A3560:250413330,0.060623128963796
E0371:250283218,0.106937693327441
A1952:250416982,0.108390955543246
A0741:250416180,0.060623128963796
A2879:250412794,0.060623128963796
E0225:250277685,0.108390955543246
A5744:250420993,0.109271626222203
A2893:250412804,0.107843259290609
A2426:250412484,0.106937693327441
E0104:250277629,0.108390955543246
A4338:250417529,0.108390955543246
E0382:250283220,0.060623128963796
A3197:250413063,0.060623128963796
A4567:250417654,0.106993707716916
A2645:250442154,0.060623128963796
A2688:250442190,0.108390955543246
A1132:250416515,0.108929316064305
B3013:250272833,0.060623128963796
A2646:250442155,0.060623128963796
A2693:250412662,0.108390955543246
B3348:250273070,0.060623128963796
A0318:250415891,0.12058342098548
A1625:250416779,0.0608876413585357
E2983:250272816,0.12058342098548
A0762:250416217,0.060623128963796
B3077:250283790,0.108390955543246
E1290:250310619,0.108390955543246
A3778:250417283,0.060623128963796
A0768:250416219,0.060623128963796
A2829:250441911,0.108929316064305
E2778:250272663,0.060623128963796
A4645:250441936,0.060623128963796
E0620:250283099,0.12058342098548
A4891:250422992,0.060623128963796
E0821:250277911,0.060623128963796
E1348:250310647,0.108390955543246
E1745:250310680,0.0507614845057975
A2799:250412720,0.0507614845057975
E1522:250271955,0.0507614845057975
B3549:250273213,0.0507614845057975
A4171:250417420,0.0507614845057975
A3487:250413256,0.0507614845057975
A2259:250441896,0.0507614845057975
A2296:250412422,0.0507614845057975
A2490:250412553,0.0507614845057975
E2369:250284075,0.0507614845057975
B3012:250272832,0.12058342098548
E0922:250277988,0.109271626222203
A4273:250417500,0.108390955543246
A5485:250420924,0.060623128963796
E0268:250283170,0.0614166661480149
E2099:250272391,0.106937693327441
E0251:250283158,0.109271626222203
A3249:250413075,0.108390955543246
A0530:250416039,0.107843259290609
B3358:250273077,0.060623128963796
A5135:250421343,0.060623128963796
E1728:250272094,0.060623128963796
B3207:250283865,0.106937693327441
A4549:250417643,0.107843259290609
E1000:250278019,0.108390955543246
B3419:250273112,0.109271626222203
A5604:250420956,0.109271626222203
A5591:250420952,0.107843259290609
E0606:250283090,0.109271626222203
A3449:250441926,0.108390955543246
E2876:250272722,0.060623128963796
E2859:250272713,0.109271626222203
A1103:250416497,0.109271626222203
A1494:250416751,0.060623128963796
A4224:250417443,0.107843259290609
A4618:250417676,0.060623128963796
A5106:250421328,0.108929316064305
E0624:250283102,0.060623128963796
E0902:250277980,0.060623128963796
A5550:250420941,0.060623128963796
A3761:250417273,0.108390955543246
E0025:250277605,0.108390955543246
E1493:250271941,0.12058342098548
A0332:250415900,0.060623128963796
A2918:250412819,0.060623128963796
A1422:250416690,0.060623128963796
B3359:250273078,0.060623128963796
A0022:250415719,0.0608876413585357
A4964:250423015,0.060623128963796
A2098:250417072,0.060623128963796
E2691_1:250442031,0.060623128963796
E2384:250284083,0.108390955543246
A1823:250416889,0.060623128963796
E1742:250272102,0.107843259290609
E1389:250284362,0.106937693327441
E0407:250284313,0.060623128963796
A5810:250441754,0.109271626222203
E0226:250277686,0.060623128963796
B3578:250273229,0.109271626222203
E0622:250283100,0.109271626222203
A0601:250416112,0.108929316064305
E1145:250278069,0.107843259290609
A2127:250417125,0.108390955543246
A0231:250415860,0.109271626222203
A1183:250416536,0.060623128963796
A3056:250412961,0.108390955543246
A1119:250416511,0.060623128963796
A2188:250417160,0.060623128963796
A1857:250416916,0.108929316064305
B3022:250272837,0.108390955543246
A1219:250416550,0.108390955543246
E2779:250272664,0.060623128963796
A2168:250417149,0.060623128963796
E1898:250310770,0.060623128963796
A5218:250421370,0.060623128963796
B3305:250284481,0.060623128963796
A2209:250417170,0.060623128963796
A1966:250416990,0.108929316064305
A3695:250417239,0.060623128963796
B3105:250283806,0.106937693327441
A4774:250417704,0.060623128963796
A0397:250415965,0.060623128963796
E2371:250284077,0.0608596341637985
A3367:250413183,0.060623128963796
A4638:250417679,0.108390955543246
E2936:250272779,0.12058342098548
A0143:250415779,0.107843259290609
A2170:250417151,0.0483590895794564
E0458:250283027,0.0991205740852539
A2869:250412788,0.0483590895794564
E2623:250283706,0.0483590895794564
