proid	parent1	parent2	progeny	parent_1	parent_2	qq_uu	nloci
14FL992335:250411603	168_2_Tuxpeno_El_Aguacatito_Mex_:250358079	171_8_Tuxpeno_El_Aguacatito_Mex_:250358100	4419	18	20	2520.29062342515	24945
14FL992921:250412210	168_2_Tuxpeno_El_Aguacatito_Mex_:250358079	171_8_Tuxpeno_El_Aguacatito_Mex_:250358100	4853	18	20	2562.2894829634	25015
14FL991266:250410526	168_2_Tuxpeno_El_Aguacatito_Mex_:250358079	171_8_Tuxpeno_El_Aguacatito_Mex_:250358100	3609	18	20	2625.87525991685	25031
13FL991275:250305931	170_12_Tuxpeno_El_Aguacatito_Mex_:250358093	171_8_Tuxpeno_El_Aguacatito_Mex_:250358100	1077	19	20	2172.85478088001	23060
14FL990746:250409929	170_12_Tuxpeno_El_Aguacatito_Mex_:250358093	171_8_Tuxpeno_El_Aguacatito_Mex_:250358100	3180	19	20	2546.51987150919	24554
13FL990700:250294995	170_12_Tuxpeno_El_Aguacatito_Mex_:250358093	171_8_Tuxpeno_El_Aguacatito_Mex_:250358100	576	19	20	2638.44158207011	25025
14FL990079:250408021	168_2_Tuxpeno_El_Aguacatito_Mex_:250358079	171_8_Tuxpeno_El_Aguacatito_Mex_:250358100	2620	18	20	2608.69615107636	25096
13FL991786:250307555	170_12_Tuxpeno_El_Aguacatito_Mex_:250358093	171_8_Tuxpeno_El_Aguacatito_Mex_:250358100	1513	19	20	2526.92892431194	24631
14FL991935:250411215	170_12_Tuxpeno_El_Aguacatito_Mex_:250358093	171_8_Tuxpeno_El_Aguacatito_Mex_:250358100	4131	19	20	2405.98391680606	24151
14FL992227:250411533	171_8_Tuxpeno_El_Aguacatito_Mex_:250358100	171_8_Tuxpeno_El_Aguacatito_Mex_:250358100	4352	20	20	4061.83795970278	24826
13FL991522:250306126	170_12_Tuxpeno_El_Aguacatito_Mex_:250358093	171_8_Tuxpeno_El_Aguacatito_Mex_:250358100	1297	19	20	2561.49826223069	24646
14FL992758:250412065	170_12_Tuxpeno_El_Aguacatito_Mex_:250358093	171_8_Tuxpeno_El_Aguacatito_Mex_:250358100	4742	19	20	2530.92716891512	25073
13FL990706:250295001	171_8_Tuxpeno_El_Aguacatito_Mex_:250358100	171_8_Tuxpeno_El_Aguacatito_Mex_:250358100	582	20	20	3866.55738290162	24415
13FL992470:250308343	170_12_Tuxpeno_El_Aguacatito_Mex_:250358093	171_8_Tuxpeno_El_Aguacatito_Mex_:250358100	2092	19	20	2458.57778716239	24299
13FL990692:250294987	170_12_Tuxpeno_El_Aguacatito_Mex_:250358093	171_8_Tuxpeno_El_Aguacatito_Mex_:250358100	568	19	20	2697.19091822753	25030
13FL991701:250306321	168_2_Tuxpeno_El_Aguacatito_Mex_:250358079	171_8_Tuxpeno_El_Aguacatito_Mex_:250358100	1457	18	20	2352.79464130229	24481
13FL990881:250307134	170_12_Tuxpeno_El_Aguacatito_Mex_:250358093	171_8_Tuxpeno_El_Aguacatito_Mex_:250358100	730	19	20	2237.67432163325	23115
13FL990292:250323694	171_8_Tuxpeno_El_Aguacatito_Mex_:250358100	171_8_Tuxpeno_El_Aguacatito_Mex_:250358100	248	20	20	3878.5830647811	24857
13FL991257:250305917	171_8_Tuxpeno_El_Aguacatito_Mex_:250358100	171_8_Tuxpeno_El_Aguacatito_Mex_:250358100	1062	20	20	3950.22519617801	24658
13FL990055:250304384	171_8_Tuxpeno_El_Aguacatito_Mex_:250358100	171_8_Tuxpeno_El_Aguacatito_Mex_:250358100	53	20	20	3589.69341206586	23707
14FL991766:250411046	170_12_Tuxpeno_El_Aguacatito_Mex_:250358093	171_8_Tuxpeno_El_Aguacatito_Mex_:250358100	3995	19	20	2620.75176937121	24802
14FL991072:250410297	164_2_Tuxpeno_El_Aguacatito_Mex_:250358051	164_2_Tuxpeno_El_Aguacatito_Mex_:250358051	3446	21	21	4126.78634989516	24868
13FL992561:250308459	164_2_Tuxpeno_El_Aguacatito_Mex_:250358051	164_2_Tuxpeno_El_Aguacatito_Mex_:250358051	2173	21	21	3914.83812509158	23852
14FL990874:250410062	164_2_Tuxpeno_El_Aguacatito_Mex_:250358051	164_2_Tuxpeno_El_Aguacatito_Mex_:250358051	3279	21	21	4069.2778912889	24852
13FL991307:250308533	164_2_Tuxpeno_El_Aguacatito_Mex_:250358051	164_2_Tuxpeno_El_Aguacatito_Mex_:250358051	1107	21	21	4095.21219061861	24701
13FL990840:250307064	164_2_Tuxpeno_El_Aguacatito_Mex_:250358051	164_2_Tuxpeno_El_Aguacatito_Mex_:250358051	691	21	21	3903.39353371075	23654
14FL991007:250410209	164_2_Tuxpeno_El_Aguacatito_Mex_:250358051	164_2_Tuxpeno_El_Aguacatito_Mex_:250358051	3392	21	21	3990.59272851005	24337
14FL990589:250409765	164_2_Tuxpeno_El_Aguacatito_Mex_:250358051	164_2_Tuxpeno_El_Aguacatito_Mex_:250358051	3051	21	21	4108.74885845166	24820
13FL990392:250294636	164_2_Tuxpeno_El_Aguacatito_Mex_:250358051	164_2_Tuxpeno_El_Aguacatito_Mex_:250358051	334	21	21	3887.34265761467	24442
14FL991894:250411184	164_2_Tuxpeno_El_Aguacatito_Mex_:250358051	164_2_Tuxpeno_El_Aguacatito_Mex_:250358051	4100	21	21	4227.38187446955	24993
14FL992344:250411608	164_2_Tuxpeno_El_Aguacatito_Mex_:250358051	164_2_Tuxpeno_El_Aguacatito_Mex_:250358051	4424	21	21	4256.67211544941	24951
14FL991478:250410787	164_2_Tuxpeno_El_Aguacatito_Mex_:250358051	164_2_Tuxpeno_El_Aguacatito_Mex_:250358051	3802	21	21	4080.48262695038	24935
13FL992464:250308337	164_2_Tuxpeno_El_Aguacatito_Mex_:250358051	164_2_Tuxpeno_El_Aguacatito_Mex_:250358051	2086	21	21	4097.52575992222	24572
13FL990422:250294664	164_2_Tuxpeno_El_Aguacatito_Mex_:250358051	164_2_Tuxpeno_El_Aguacatito_Mex_:250358051	362	21	21	4072.76276160533	24387
13FL991054:250307317	164_2_Tuxpeno_El_Aguacatito_Mex_:250358051	164_2_Tuxpeno_El_Aguacatito_Mex_:250358051	877	21	21	3942.05047642561	24027
14FL991372:250410655	164_2_Tuxpeno_El_Aguacatito_Mex_:250358051	164_2_Tuxpeno_El_Aguacatito_Mex_:250358051	3704	21	21	4036.1680480316	24748
14FL990845:250410040	164_2_Tuxpeno_El_Aguacatito_Mex_:250358051	164_2_Tuxpeno_El_Aguacatito_Mex_:250358051	3258	21	21	4020.81153867211	24414
14FL990196:250409293	164_2_Tuxpeno_El_Aguacatito_Mex_:250358051	164_2_Tuxpeno_El_Aguacatito_Mex_:250358051	2716	21	21	4060.93685210285	24851
13FL990019:250304350	164_2_Tuxpeno_El_Aguacatito_Mex_:250358051	164_2_Tuxpeno_El_Aguacatito_Mex_:250358051	19	21	21	3356.17325876286	24384
13FL992114:MERGE	164_2_Tuxpeno_El_Aguacatito_Mex_:250358051	164_2_Tuxpeno_El_Aguacatito_Mex_:250358051	1786	21	21	4050.41373356842	24932
14FL991404:250410685	164_2_Tuxpeno_El_Aguacatito_Mex_:250358051	165_6_Tuxpeno_El_Aguacatito_Mex_:250358061	3734	21	22	2549.25783918741	24789
13FL990290:250323692	164_2_Tuxpeno_El_Aguacatito_Mex_:250358051	165_6_Tuxpeno_El_Aguacatito_Mex_:250358061	246	21	22	2558.19392172724	24849
14FL991975:250411276	164_2_Tuxpeno_El_Aguacatito_Mex_:250358051	165_6_Tuxpeno_El_Aguacatito_Mex_:250358061	4161	21	22	2682.91885924446	25065
13FL990455:250294726	164_2_Tuxpeno_El_Aguacatito_Mex_:250358051	165_6_Tuxpeno_El_Aguacatito_Mex_:250358061	391	21	22	2547.05393036701	24510
14FL990061:250408006	164_2_Tuxpeno_El_Aguacatito_Mex_:250358051	165_6_Tuxpeno_El_Aguacatito_Mex_:250358061	2605	21	22	2680.94156554906	24959
13FL992729:250308803	165_6_Tuxpeno_El_Aguacatito_Mex_:250358061	165_6_Tuxpeno_El_Aguacatito_Mex_:250358061	2325	22	22	3964.74182341441	24677
14FL990365:250409506	164_2_Tuxpeno_El_Aguacatito_Mex_:250358051	165_6_Tuxpeno_El_Aguacatito_Mex_:250358061	2862	21	22	2619.29537793004	24770
14FL990775:250409952	165_6_Tuxpeno_El_Aguacatito_Mex_:250358061	165_6_Tuxpeno_El_Aguacatito_Mex_:250358061	3203	22	22	4114.54752322361	24494
13FL991609:250306235	164_2_Tuxpeno_El_Aguacatito_Mex_:250358051	165_6_Tuxpeno_El_Aguacatito_Mex_:250358061	1375	21	22	2543.76283164327	24686
14FL992692:250411978	164_2_Tuxpeno_El_Aguacatito_Mex_:250358051	165_6_Tuxpeno_El_Aguacatito_Mex_:250358061	4691	21	22	2699.56926083222	24960
14FL991850:250411147	164_2_Tuxpeno_El_Aguacatito_Mex_:250358051	165_6_Tuxpeno_El_Aguacatito_Mex_:250358061	4065	21	22	2705.52237987488	25089
14FL990970:250410179	165_6_Tuxpeno_El_Aguacatito_Mex_:250358061	165_6_Tuxpeno_El_Aguacatito_Mex_:250358061	3362	22	22	3798.67121852657	23354
13FL991956:250307768	164_2_Tuxpeno_El_Aguacatito_Mex_:250358051	165_6_Tuxpeno_El_Aguacatito_Mex_:250358061	1660	21	22	2687.7865374106	25036
14FL991495:250410803	164_2_Tuxpeno_El_Aguacatito_Mex_:250358051	165_6_Tuxpeno_El_Aguacatito_Mex_:250358061	3818	21	22	2635.45543611766	25059
13FL990396:250294640	165_6_Tuxpeno_El_Aguacatito_Mex_:250358061	165_6_Tuxpeno_El_Aguacatito_Mex_:250358061	338	22	22	3886.53103682888	24598
14FL990896:250410083	164_2_Tuxpeno_El_Aguacatito_Mex_:250358051	165_6_Tuxpeno_El_Aguacatito_Mex_:250358061	3300	21	22	2519.17503876628	24857
13FL990220:250294418	164_2_Tuxpeno_El_Aguacatito_Mex_:250358051	165_6_Tuxpeno_El_Aguacatito_Mex_:250358061	182	21	22	2513.90341968658	24396
14FL992906:250412195	164_2_Tuxpeno_El_Aguacatito_Mex_:250358051	165_6_Tuxpeno_El_Aguacatito_Mex_:250358061	4838	21	22	2645.89521746089	24931
14FL990620:250409788	164_2_Tuxpeno_El_Aguacatito_Mex_:250358051	165_6_Tuxpeno_El_Aguacatito_Mex_:250358061	3074	21	22	2522.50351011458	24673
13FL991410:MERGE	165_6_Tuxpeno_El_Aguacatito_Mex_:250358061	165_6_Tuxpeno_El_Aguacatito_Mex_:250358061	1196	22	22	1234.50575454788	24937
13FL990170:250294380	164_2_Tuxpeno_El_Aguacatito_Mex_:250358051	165_6_Tuxpeno_El_Aguacatito_Mex_:250358061	146	21	22	2678.64037243642	25066
14FL990879:250410067	164_2_Tuxpeno_El_Aguacatito_Mex_:250358051	165_6_Tuxpeno_El_Aguacatito_Mex_:250358061	3284	21	22	2621.27818234091	24738
13FL990094:250304414	165_6_Tuxpeno_El_Aguacatito_Mex_:250358061	165_6_Tuxpeno_El_Aguacatito_Mex_:250358061	83	22	22	3957.93061519995	24384
14FL990177:250409275	164_2_Tuxpeno_El_Aguacatito_Mex_:250358051	165_6_Tuxpeno_El_Aguacatito_Mex_:250358061	2698	21	22	2709.54502718563	25006
14FL992623:250411916	164_2_Tuxpeno_El_Aguacatito_Mex_:250358051	165_6_Tuxpeno_El_Aguacatito_Mex_:250358061	4631	21	22	2653.73853723526	25033
13FL992392:250308269	164_2_Tuxpeno_El_Aguacatito_Mex_:250358051	165_6_Tuxpeno_El_Aguacatito_Mex_:250358061	2020	21	22	2699.7128434226	24823
13FL990575:250294862	164_2_Tuxpeno_El_Aguacatito_Mex_:250358051	165_6_Tuxpeno_El_Aguacatito_Mex_:250358061	480	21	22	2602.73926156822	24825
13FL991345:250308563	164_2_Tuxpeno_El_Aguacatito_Mex_:250358051	165_6_Tuxpeno_El_Aguacatito_Mex_:250358061	1137	21	22	2417.61176633691	24185
14FL991189:250410436	164_2_Tuxpeno_El_Aguacatito_Mex_:250358051	165_6_Tuxpeno_El_Aguacatito_Mex_:250358061	3552	21	22	2702.60301833807	25068
14FL991218:250410457	164_2_Tuxpeno_El_Aguacatito_Mex_:250358051	166_12_Tuxpeno_El_Aguacatito_Mex_:250358070	3573	21	24	2697.15982644457	25032
13FL991741:250307525	164_2_Tuxpeno_El_Aguacatito_Mex_:250358051	166_12_Tuxpeno_El_Aguacatito_Mex_:250358070	1486	21	24	2493.67672498913	24543
13FL990171:250294381	166_12_Tuxpeno_El_Aguacatito_Mex_:250358070	166_12_Tuxpeno_El_Aguacatito_Mex_:250358070	147	24	24	3383.05662043951	24608
13FL990866:250307088	164_2_Tuxpeno_El_Aguacatito_Mex_:250358051	166_12_Tuxpeno_El_Aguacatito_Mex_:250358070	715	21	24	2573.90195808846	24407
13FL990601:250294879	164_2_Tuxpeno_El_Aguacatito_Mex_:250358051	166_12_Tuxpeno_El_Aguacatito_Mex_:250358070	495	21	24	2570.63450465012	24626
14FL991818:250411089	164_2_Tuxpeno_El_Aguacatito_Mex_:250358051	166_12_Tuxpeno_El_Aguacatito_Mex_:250358070	4038	21	24	2696.55054460937	24837
14FL990530:250409679	166_12_Tuxpeno_El_Aguacatito_Mex_:250358070	166_12_Tuxpeno_El_Aguacatito_Mex_:250358070	3000	24	24	3766.53368888963	24194
13FL991620:250306245	164_2_Tuxpeno_El_Aguacatito_Mex_:250358051	166_12_Tuxpeno_El_Aguacatito_Mex_:250358070	1385	21	24	2655.66305367785	24666
14FL992238:250411542	164_2_Tuxpeno_El_Aguacatito_Mex_:250358051	166_12_Tuxpeno_El_Aguacatito_Mex_:250358070	4359	21	24	2734.19881343477	25002
14FL992278:250411565	164_2_Tuxpeno_El_Aguacatito_Mex_:250358051	166_12_Tuxpeno_El_Aguacatito_Mex_:250358070	4382	21	24	2690.78765332024	25026
13FL992261:250308089	164_2_Tuxpeno_El_Aguacatito_Mex_:250358051	166_12_Tuxpeno_El_Aguacatito_Mex_:250358070	1906	21	24	2430.03366335881	24768
13FL990887:250307140	166_12_Tuxpeno_El_Aguacatito_Mex_:250358070	166_12_Tuxpeno_El_Aguacatito_Mex_:250358070	734	24	24	3664.13804691091	23029
13FL990315:250323714	166_12_Tuxpeno_El_Aguacatito_Mex_:250358070	166_12_Tuxpeno_El_Aguacatito_Mex_:250358070	268	24	24	4065.25493471165	24740
14FL992436:250411714	164_2_Tuxpeno_El_Aguacatito_Mex_:250358051	166_12_Tuxpeno_El_Aguacatito_Mex_:250358070	4493	21	24	2712.05622238178	24895
14FL990885:250410073	166_12_Tuxpeno_El_Aguacatito_Mex_:250358070	166_12_Tuxpeno_El_Aguacatito_Mex_:250358070	3290	24	24	3928.49938922328	24478
14FL992416:250411698	164_2_Tuxpeno_El_Aguacatito_Mex_:250358051	166_12_Tuxpeno_El_Aguacatito_Mex_:250358070	4477	21	24	2642.60919425375	25043
13FL992901:250308983	164_2_Tuxpeno_El_Aguacatito_Mex_:250358051	166_12_Tuxpeno_El_Aguacatito_Mex_:250358070	2470	21	24	2673.50790229748	24647
13FL990627:250294900	164_2_Tuxpeno_El_Aguacatito_Mex_:250358051	166_12_Tuxpeno_El_Aguacatito_Mex_:250358070	515	21	24	2684.06280324843	24663
14FL991529:250410832	164_2_Tuxpeno_El_Aguacatito_Mex_:250358051	166_12_Tuxpeno_El_Aguacatito_Mex_:250358070	3847	21	24	2814.48013752593	24943
14FL992137:250411439	164_2_Tuxpeno_El_Aguacatito_Mex_:250358051	166_12_Tuxpeno_El_Aguacatito_Mex_:250358070	4289	21	24	2570.83957416085	24685
14FL990687:250409876	164_2_Tuxpeno_El_Aguacatito_Mex_:250358051	166_12_Tuxpeno_El_Aguacatito_Mex_:250358070	3127	21	24	2651.68562709793	24582
14FL992043:250411336	164_2_Tuxpeno_El_Aguacatito_Mex_:250358051	166_12_Tuxpeno_El_Aguacatito_Mex_:250358070	4219	21	24	2737.27124470626	25050
13FL992565:250308463	164_2_Tuxpeno_El_Aguacatito_Mex_:250358051	166_12_Tuxpeno_El_Aguacatito_Mex_:250358070	2177	21	24	2611.6624317825	24635
14FL992866:250412165	164_2_Tuxpeno_El_Aguacatito_Mex_:250358051	166_12_Tuxpeno_El_Aguacatito_Mex_:250358070	4810	21	24	2651.24020992102	24842
14FL990830:250410027	164_2_Tuxpeno_El_Aguacatito_Mex_:250358051	166_12_Tuxpeno_El_Aguacatito_Mex_:250358070	3245	21	24	2710.30184284378	24734
13FL992450:250308326	164_2_Tuxpeno_El_Aguacatito_Mex_:250358051	166_12_Tuxpeno_El_Aguacatito_Mex_:250358070	2075	21	24	2621.25706394783	24580
13FL992269:250308095	164_2_Tuxpeno_El_Aguacatito_Mex_:250358051	166_12_Tuxpeno_El_Aguacatito_Mex_:250358070	1912	21	24	2563.97422748871	24837
14FL990232:250409359	164_2_Tuxpeno_El_Aguacatito_Mex_:250358051	166_12_Tuxpeno_El_Aguacatito_Mex_:250358070	2751	21	24	2756.02644153985	25011
13FL990146:250294361	165_6_Tuxpeno_El_Aguacatito_Mex_:250358061	166_12_Tuxpeno_El_Aguacatito_Mex_:250358070	127	22	24	2766.15132375427	24803
13FL990662:250294931	164_2_Tuxpeno_El_Aguacatito_Mex_:250358051	166_12_Tuxpeno_El_Aguacatito_Mex_:250358070	543	21	24	2561.12583592282	24267
14FL991945:250411224	164_2_Tuxpeno_El_Aguacatito_Mex_:250358051	166_12_Tuxpeno_El_Aguacatito_Mex_:250358070	4140	21	24	2796.11815913065	25078
13FL990352:250294600	164_2_Tuxpeno_El_Aguacatito_Mex_:250358051	166_12_Tuxpeno_El_Aguacatito_Mex_:250358070	300	21	24	2581.87634975492	24675
14FL992078:250411397	166_12_Tuxpeno_El_Aguacatito_Mex_:250358070	166_12_Tuxpeno_El_Aguacatito_Mex_:250358070	4249	24	24	4117.54704353107	24379
13FL992215:250308054	166_12_Tuxpeno_El_Aguacatito_Mex_:250358070	166_12_Tuxpeno_El_Aguacatito_Mex_:250358070	1876	24	24	3790.56552846277	24310
13FL990725:250295018	164_2_Tuxpeno_El_Aguacatito_Mex_:250358051	166_12_Tuxpeno_El_Aguacatito_Mex_:250358070	599	21	24	2736.46798249851	25064
13FL991876:250307659	164_2_Tuxpeno_El_Aguacatito_Mex_:250358051	166_12_Tuxpeno_El_Aguacatito_Mex_:250358070	1586	21	24	2640.77487146894	24979
14FL990434:250409569	164_2_Tuxpeno_El_Aguacatito_Mex_:250358051	166_12_Tuxpeno_El_Aguacatito_Mex_:250358070	2923	21	24	2698.45305624658	25033
13FL992750:250308823	165_6_Tuxpeno_El_Aguacatito_Mex_:250358061	166_12_Tuxpeno_El_Aguacatito_Mex_:250358070	2345	22	24	2975.41250435059	24856
13FL990868:250307090	165_6_Tuxpeno_El_Aguacatito_Mex_:250358061	166_12_Tuxpeno_El_Aguacatito_Mex_:250358070	717	22	24	2714.66011093034	24154
14FL990275:250409401	164_2_Tuxpeno_El_Aguacatito_Mex_:250358051	166_12_Tuxpeno_El_Aguacatito_Mex_:250358070	2791	21	24	2785.31002427179	24980
14FL990937:250410147	164_2_Tuxpeno_El_Aguacatito_Mex_:250358051	166_12_Tuxpeno_El_Aguacatito_Mex_:250358070	3330	21	24	2390.62098704148	23527
13FL990138:250294353	164_2_Tuxpeno_El_Aguacatito_Mex_:250358051	166_12_Tuxpeno_El_Aguacatito_Mex_:250358070	119	21	24	2336.40101425776	23291
13FL992040:250307839	164_2_Tuxpeno_El_Aguacatito_Mex_:250358051	166_12_Tuxpeno_El_Aguacatito_Mex_:250358070	1728	21	24	2590.19545761155	24693
13FL990108:250304424	164_2_Tuxpeno_El_Aguacatito_Mex_:250358051	166_12_Tuxpeno_El_Aguacatito_Mex_:250358070	94	21	24	1451.01851848283	22878
14FL991462:250410774	164_2_Tuxpeno_El_Aguacatito_Mex_:250358051	166_12_Tuxpeno_El_Aguacatito_Mex_:250358070	3789	21	24	2719.25493346549	25039
13FL990231:250426654	164_2_Tuxpeno_El_Aguacatito_Mex_:250358051	166_12_Tuxpeno_El_Aguacatito_Mex_:250358070	191	21	24	2766.83387602156	24796
13FL991690:250306310	164_2_Tuxpeno_El_Aguacatito_Mex_:250358051	166_12_Tuxpeno_El_Aguacatito_Mex_:250358070	1446	21	24	2614.23082335985	24653
13FL992643:250308694	166_12_Tuxpeno_El_Aguacatito_Mex_:250358070	166_12_Tuxpeno_El_Aguacatito_Mex_:250358070	2248	24	24	4134.92144631794	24726
13FL991364:250308580	164_2_Tuxpeno_El_Aguacatito_Mex_:250358051	166_12_Tuxpeno_El_Aguacatito_Mex_:250358070	1154	21	24	2466.31635809322	23930
14FL990316:250409436	164_2_Tuxpeno_El_Aguacatito_Mex_:250358051	166_12_Tuxpeno_El_Aguacatito_Mex_:250358070	2826	21	24	2793.13533082065	25025
14FL992705:250411990	166_12_Tuxpeno_El_Aguacatito_Mex_:250358070	166_12_Tuxpeno_El_Aguacatito_Mex_:250358070	4703	24	24	3918.08119024688	24751
14FL990402:250409539	164_2_Tuxpeno_El_Aguacatito_Mex_:250358051	166_12_Tuxpeno_El_Aguacatito_Mex_:250358070	2893	21	24	2814.02559204901	25084
13FL992995:250426848	164_2_Tuxpeno_El_Aguacatito_Mex_:250358051	166_12_Tuxpeno_El_Aguacatito_Mex_:250358070	2557	21	24	2674.15985171231	25104
13FL991729:250307516	166_12_Tuxpeno_El_Aguacatito_Mex_:250358070	166_12_Tuxpeno_El_Aguacatito_Mex_:250358070	1477	24	24	4046.99079843989	24519
13FL991031:250307296	164_2_Tuxpeno_El_Aguacatito_Mex_:250358051	166_12_Tuxpeno_El_Aguacatito_Mex_:250358070	856	21	24	2445.46369805334	23808
14FL990538:250409686	164_2_Tuxpeno_El_Aguacatito_Mex_:250358051	166_12_Tuxpeno_El_Aguacatito_Mex_:250358070	3007	21	24	2651.10302830531	24910
13FL991656:250306278	164_2_Tuxpeno_El_Aguacatito_Mex_:250358051	166_12_Tuxpeno_El_Aguacatito_Mex_:250358070	1415	21	24	2573.51356358216	24781
14FL992875:250412172	164_2_Tuxpeno_El_Aguacatito_Mex_:250358051	166_12_Tuxpeno_El_Aguacatito_Mex_:250358070	4817	21	24	2376.16272466933	23742
14FL992195:250411482	164_2_Tuxpeno_El_Aguacatito_Mex_:250358051	166_12_Tuxpeno_El_Aguacatito_Mex_:250358070	4332	21	24	2788.51543603955	24939
13FL992840:250308938	166_12_Tuxpeno_El_Aguacatito_Mex_:250358070	166_12_Tuxpeno_El_Aguacatito_Mex_:250358070	2427	24	24	3829.35762017516	24146
13FL992137:MERGE	164_2_Tuxpeno_El_Aguacatito_Mex_:250358051	166_12_Tuxpeno_El_Aguacatito_Mex_:250358070	1808	21	24	2723.39824218479	25159
13FL991853:250307641	164_2_Tuxpeno_El_Aguacatito_Mex_:250358051	166_12_Tuxpeno_El_Aguacatito_Mex_:250358070	1568	21	24	2698.17586749613	25001
14FL990431:250409566	164_2_Tuxpeno_El_Aguacatito_Mex_:250358051	166_12_Tuxpeno_El_Aguacatito_Mex_:250358070	2920	21	24	2648.5522032222	24947
14FL991487:250410795	164_2_Tuxpeno_El_Aguacatito_Mex_:250358051	166_12_Tuxpeno_El_Aguacatito_Mex_:250358070	3810	21	24	2751.95857613023	25067
14FL990035:250407988	164_2_Tuxpeno_El_Aguacatito_Mex_:250358051	166_12_Tuxpeno_El_Aguacatito_Mex_:250358070	2587	21	24	2688.08142622314	24986
14FL991489:250410797	164_2_Tuxpeno_El_Aguacatito_Mex_:250358051	166_12_Tuxpeno_El_Aguacatito_Mex_:250358070	3812	21	24	2647.55980047699	24989
13FL992449:250308325	164_2_Tuxpeno_El_Aguacatito_Mex_:250358051	166_12_Tuxpeno_El_Aguacatito_Mex_:250358070	2074	21	24	2659.76078245722	24906
14FL992969:250412239	164_2_Tuxpeno_El_Aguacatito_Mex_:250358051	166_12_Tuxpeno_El_Aguacatito_Mex_:250358070	4881	21	24	2755.87165292493	24994
13FL990134:250294348	164_2_Tuxpeno_El_Aguacatito_Mex_:250358051	166_12_Tuxpeno_El_Aguacatito_Mex_:250358070	115	21	24	2382.91940014425	24878
13FL992225:250308061	164_2_Tuxpeno_El_Aguacatito_Mex_:250358051	166_12_Tuxpeno_El_Aguacatito_Mex_:250358070	1882	21	24	2714.73111470257	25115
14FL991038:250410265	164_2_Tuxpeno_El_Aguacatito_Mex_:250358051	166_12_Tuxpeno_El_Aguacatito_Mex_:250358070	3414	21	24	2711.6410493034	24976
13FL992036:250307835	164_2_Tuxpeno_El_Aguacatito_Mex_:250358051	166_12_Tuxpeno_El_Aguacatito_Mex_:250358070	1724	21	24	2474.17511451394	24535
14FL990571:250409750	164_2_Tuxpeno_El_Aguacatito_Mex_:250358051	166_12_Tuxpeno_El_Aguacatito_Mex_:250358070	3037	21	24	2709.25042655736	25033
14FL991671:250410954	165_6_Tuxpeno_El_Aguacatito_Mex_:250358061	166_12_Tuxpeno_El_Aguacatito_Mex_:250358070	3936	22	24	2742.6822583926	24311
14FL991158:250410407	164_2_Tuxpeno_El_Aguacatito_Mex_:250358051	166_12_Tuxpeno_El_Aguacatito_Mex_:250358070	3523	21	24	2667.97837362294	24900
13FL990263:250323666	164_2_Tuxpeno_El_Aguacatito_Mex_:250358051	166_12_Tuxpeno_El_Aguacatito_Mex_:250358070	221	21	24	2601.81910223376	24947
13FL992030:250307830	164_2_Tuxpeno_El_Aguacatito_Mex_:250358051	166_12_Tuxpeno_El_Aguacatito_Mex_:250358070	1719	21	24	2608.25373022819	24673
14FL990774:250409951	164_2_Tuxpeno_El_Aguacatito_Mex_:250358051	166_12_Tuxpeno_El_Aguacatito_Mex_:250358070	3202	21	24	2596.7586395328	24606
13FL992984:250426838	164_2_Tuxpeno_El_Aguacatito_Mex_:250358051	166_12_Tuxpeno_El_Aguacatito_Mex_:250358070	2547	21	24	2620.22718724119	24502
14FL990013:250407971	164_2_Tuxpeno_El_Aguacatito_Mex_:250358051	166_12_Tuxpeno_El_Aguacatito_Mex_:250358070	2570	21	24	2750.61266157117	25083
14FL992985:250426632	164_2_Tuxpeno_El_Aguacatito_Mex_:250358051	166_12_Tuxpeno_El_Aguacatito_Mex_:250358070	4892	21	24	2685.69394503907	24838
13FL990833:250307058	164_2_Tuxpeno_El_Aguacatito_Mex_:250358051	166_12_Tuxpeno_El_Aguacatito_Mex_:250358070	685	21	24	2528.02819822849	24028
14FL991216:250410455	164_2_Tuxpeno_El_Aguacatito_Mex_:250358051	166_12_Tuxpeno_El_Aguacatito_Mex_:250358070	3571	21	24	2684.21812223332	25005
14FL991137:250410389	164_2_Tuxpeno_El_Aguacatito_Mex_:250358051	166_12_Tuxpeno_El_Aguacatito_Mex_:250358070	3505	21	24	2675.06793965317	25022
13FL991804:250307567	164_2_Tuxpeno_El_Aguacatito_Mex_:250358051	166_12_Tuxpeno_El_Aguacatito_Mex_:250358070	1525	21	24	2667.48500895713	24858
13FL991795:250307558	164_2_Tuxpeno_El_Aguacatito_Mex_:250358051	166_12_Tuxpeno_El_Aguacatito_Mex_:250358070	1516	21	24	2652.71813239952	24660
13FL990808:250307036	164_2_Tuxpeno_El_Aguacatito_Mex_:250358051	166_12_Tuxpeno_El_Aguacatito_Mex_:250358070	664	21	24	2360.23407368911	23165
14FL991586:250410907	164_2_Tuxpeno_El_Aguacatito_Mex_:250358051	166_12_Tuxpeno_El_Aguacatito_Mex_:250358070	3889	21	24	2776.76065724825	25099
13FL992290:250308146	164_2_Tuxpeno_El_Aguacatito_Mex_:250358051	166_12_Tuxpeno_El_Aguacatito_Mex_:250358070	1929	21	24	2642.04726193081	24873
14FL991147:250410396	164_2_Tuxpeno_El_Aguacatito_Mex_:250358051	166_12_Tuxpeno_El_Aguacatito_Mex_:250358070	3512	21	24	2694.77452111813	24965
